customer_id,service_request_id,rating,feedback_comments,feedback_date
CUST04105,10316,3,Very satisfied with the service.,2025-05-05 20:15:13
CUST04105,10317,5,Customer support was helpful.,2025-07-24 11:21:28
CUST04105,10319,3,Need improvement in network quality.,2026-05-15 00:05:23
CUST04106,10320,5,Billing issue resolved quickly.,2026-04-10 09:47:00
CUST04106,10321,5,Need improvement in network quality.,2026-04-08 12:55:02
CUST04107,10323,5,Internet speed is satisfactory.,2026-06-05 00:58:28
CUST04107,10324,3,Customer support was helpful.,2026-03-31 07:05:43
CUST04107,10325,4,Customer support was helpful.,2026-02-23 08:13:31
CUST04108,10327,4,Very satisfied with the service.,2026-06-19 17:28:21
CUST04109,10332,4,Need improvement in network quality.,2026-03-14 03:04:55
CUST04109,10333,3,Good network coverage.,2025-02-05 15:56:15
CUST04110,10334,5,Need improvement in network quality.,2026-06-25 14:08:04
CUST04110,10335,5,Excellent service.,2025-09-29 23:48:58
CUST04112,10340,5,Very satisfied with the service.,2026-02-11 09:29:46
CUST04112,10342,3,Internet speed is satisfactory.,2026-02-17 00:14:39
CUST04113,10344,5,Installation completed on time.,2026-03-29 00:55:53
CUST04114,10346,5,Engineer was professional.,2026-06-14 11:15:37
CUST04115,10349,4,Customer support was helpful.,2025-06-22 05:59:53
CUST04118,10356,5,Good network coverage.,2025-11-11 17:45:46
CUST04120,10362,3,Need improvement in network quality.,2026-06-02 11:14:44
CUST04122,10364,4,Very satisfied with the service.,2026-03-06 00:13:38
CUST04125,10368,5,Good network coverage.,2026-06-24 14:44:52
CUST04125,10369,4,Billing issue resolved quickly.,2025-10-18 01:02:03
CUST04127,10371,4,Installation completed on time.,2025-10-23 12:08:30
CUST04127,10372,5,Excellent service.,2025-10-18 15:37:46
CUST04127,10374,5,Customer support was helpful.,2026-06-22 07:42:20
CUST04128,10375,3,Frequent call drops.,2025-08-29 14:32:07
CUST04129,10380,5,Engineer was professional.,2025-06-08 15:46:17
CUST04130,10384,4,Good network coverage.,2026-03-31 19:07:25
CUST04131,10385,4,Excellent service.,2026-01-22 00:54:21
CUST04132,10388,4,Internet speed is satisfactory.,2026-04-03 05:04:37
CUST04133,10392,4,Excellent service.,2026-04-04 20:12:22
CUST04134,10393,3,Customer support was helpful.,2026-04-02 08:05:23
CUST04134,10395,4,Good network coverage.,2025-02-08 00:20:11
CUST04135,10396,5,Customer support was helpful.,2026-05-09 10:00:49
CUST04135,10397,5,Good network coverage.,2025-12-28 05:03:52
CUST04136,10401,3,Frequent call drops.,2026-05-09 14:09:04
CUST04136,10402,3,Customer support was helpful.,2024-09-16 10:04:21
CUST04137,10403,5,Good network coverage.,2026-04-25 14:09:04
CUST04138,10404,5,Need improvement in network quality.,2025-07-28 02:58:52
CUST04140,10411,5,Engineer was professional.,2025-08-09 19:56:54
CUST04141,10414,5,Engineer was professional.,2026-06-16 01:26:13
CUST04142,10417,3,Internet speed is satisfactory.,2025-09-14 04:13:01
CUST04142,10418,3,Customer support was helpful.,2026-05-10 04:51:50
CUST04143,10422,3,Frequent call drops.,2026-06-23 05:07:08
CUST04143,10423,5,Excellent service.,2026-05-11 15:26:21
CUST04144,10424,4,Internet speed is satisfactory.,2026-03-25 05:47:44
CUST04144,10425,3,Internet speed is satisfactory.,2025-06-03 22:41:59
CUST04144,10427,4,Frequent call drops.,2024-11-25 22:59:34
CUST04145,10428,4,Need improvement in network quality.,2025-09-18 20:03:28
CUST04145,10429,3,Internet speed is satisfactory.,2025-08-14 11:30:06
CUST04146,10430,5,Engineer was professional.,2026-06-03 20:17:02
CUST04147,10434,5,Very satisfied with the service.,2026-01-03 15:20:32
CUST04148,10435,4,Installation completed on time.,2025-12-07 03:33:54
CUST04148,10436,5,Need improvement in network quality.,2026-05-01 14:32:13
CUST04148,10437,4,Customer support was helpful.,2026-06-26 23:21:57
CUST04148,10438,4,Need improvement in network quality.,2026-04-21 06:53:02
CUST04149,10442,4,Installation completed on time.,2026-06-29 13:58:53
CUST04150,10444,5,Internet speed is satisfactory.,2025-05-10 21:12:54
CUST04151,10446,4,Installation completed on time.,2026-03-15 19:33:55
CUST04152,10449,5,Very satisfied with the service.,2026-06-18 15:35:34
CUST04153,10450,5,Frequent call drops.,2026-06-22 14:26:20
CUST04153,10451,4,Billing issue resolved quickly.,2025-09-30 11:54:06
CUST04153,10452,5,Installation completed on time.,2026-01-13 19:38:55
CUST04154,10454,5,Need improvement in network quality.,2026-06-21 19:35:33
CUST04155,10456,5,Engineer was professional.,2025-06-01 18:18:04
CUST04155,10457,4,Very satisfied with the service.,2025-04-12 22:14:20
CUST04155,10458,3,Billing issue resolved quickly.,2026-04-01 16:04:36
CUST04157,10463,3,Billing issue resolved quickly.,2026-01-03 14:40:06
CUST04158,10466,4,Customer support was helpful.,2026-03-13 12:42:56
CUST04158,10467,4,Need improvement in network quality.,2024-11-27 11:11:29
CUST04158,10468,4,Good network coverage.,2025-03-05 16:49:40
CUST04160,10471,3,Billing issue resolved quickly.,2026-06-24 18:39:28
CUST04162,10475,3,Good network coverage.,2025-06-17 20:18:38
CUST04164,10480,3,Excellent service.,2025-12-11 11:37:07
CUST04165,10481,4,Internet speed is satisfactory.,2024-10-13 11:32:43
CUST04165,10482,4,Installation completed on time.,2025-09-30 03:49:39
CUST04166,10485,3,Engineer was professional.,2025-04-13 18:23:28
CUST04166,10488,5,Billing issue resolved quickly.,2026-05-26 05:40:55
CUST04167,10490,5,Excellent service.,2025-01-14 14:34:22
CUST04168,10492,5,Installation completed on time.,2026-05-05 15:00:23
CUST04168,10493,5,Billing issue resolved quickly.,2025-12-25 01:58:10
CUST04170,10496,3,Internet speed is satisfactory.,2026-05-08 23:37:57
CUST04172,10500,5,Excellent service.,2025-04-08 21:30:26
CUST04173,10503,4,Installation completed on time.,2026-05-27 18:41:36
CUST04174,10505,4,Frequent call drops.,2026-03-30 12:09:21
CUST04174,10506,4,Excellent service.,2026-01-10 08:58:07
CUST04174,10507,4,Very satisfied with the service.,2026-04-08 09:39:16
CUST04175,10508,4,Need improvement in network quality.,2026-02-27 17:41:15
CUST04175,10509,5,Excellent service.,2026-06-15 07:36:41
CUST04175,10510,4,Billing issue resolved quickly.,2025-03-03 06:38:27
CUST04176,10511,3,Installation completed on time.,2025-07-23 14:37:31
CUST04176,10512,3,Excellent service.,2026-04-23 21:23:39
CUST04176,10513,3,Very satisfied with the service.,2026-01-31 18:35:06
CUST04177,10516,5,Installation completed on time.,2025-07-30 02:48:21
CUST04177,10517,5,Internet speed is satisfactory.,2025-03-21 11:18:13
CUST04180,10520,5,Engineer was professional.,2026-06-13 15:29:35
CUST04180,10521,4,Very satisfied with the service.,2026-06-18 08:43:27
CUST04181,10523,5,Frequent call drops.,2026-01-12 05:01:35
CUST04181,10524,5,Internet speed is satisfactory.,2025-03-25 11:30:21
CUST04182,10527,4,Customer support was helpful.,2025-10-10 11:21:33
CUST04182,10528,4,Installation completed on time.,2025-07-29 06:37:01
CUST04183,10531,5,Engineer was professional.,2026-06-12 16:35:29
CUST04183,10532,3,Very satisfied with the service.,2026-05-20 18:13:28
CUST04184,10533,4,Need improvement in network quality.,2025-03-25 07:23:30
CUST04184,10534,5,Internet speed is satisfactory.,2026-06-21 07:02:48
CUST04184,10535,5,Frequent call drops.,2025-06-27 21:35:35
CUST04185,10536,4,Internet speed is satisfactory.,2025-11-05 11:24:55
CUST04185,10537,5,Customer support was helpful.,2026-05-22 08:59:40
CUST04186,10539,3,Need improvement in network quality.,2025-10-29 10:50:00
CUST04186,10541,4,Customer support was helpful.,2026-06-20 06:31:36
CUST04186,10542,4,Frequent call drops.,2026-02-02 02:53:32
CUST04187,10544,3,Customer support was helpful.,2026-06-01 21:29:09
CUST04188,10547,3,Good network coverage.,2025-10-13 03:12:27
CUST04188,10548,5,Customer support was helpful.,2026-02-06 09:12:45
CUST04189,10549,4,Very satisfied with the service.,2025-11-15 10:56:05
CUST04189,10550,5,Customer support was helpful.,2026-05-08 19:53:39
CUST04190,10555,3,Engineer was professional.,2026-05-14 11:22:17
CUST04191,10557,3,Excellent service.,2026-04-13 20:27:20
CUST04191,10559,5,Good network coverage.,2024-10-23 22:36:39
CUST04191,10560,4,Engineer was professional.,2025-10-08 10:11:13
CUST04192,10562,5,Frequent call drops.,2026-06-26 05:58:24
CUST04193,10565,4,Customer support was helpful.,2025-03-30 00:57:48
CUST04195,10571,5,Installation completed on time.,2026-02-24 02:28:03
CUST04196,10574,4,Need improvement in network quality.,2026-05-14 10:00:32
CUST04197,10575,3,Good network coverage.,2026-06-04 19:26:34
CUST04197,10577,5,Customer support was helpful.,2026-05-09 00:02:21
CUST04197,10578,3,Need improvement in network quality.,2026-02-08 11:01:14
CUST04198,10580,5,Need improvement in network quality.,2026-02-25 01:09:20
CUST04199,10583,4,Engineer was professional.,2025-01-28 16:08:23
CUST04200,10585,4,Frequent call drops.,2024-12-28 06:31:42
CUST04200,10586,3,Need improvement in network quality.,2026-05-12 15:47:14
CUST04201,10587,5,Internet speed is satisfactory.,2026-04-16 19:08:54
CUST04201,10588,3,Excellent service.,2026-06-04 22:22:28
CUST04202,10589,3,Engineer was professional.,2026-06-12 09:04:51
CUST04203,10591,4,Engineer was professional.,2026-06-21 10:23:09
CUST04204,10593,4,Internet speed is satisfactory.,2026-06-27 20:48:54
CUST04204,10594,5,Excellent service.,2026-05-22 20:27:53
CUST04205,10596,5,Internet speed is satisfactory.,2026-06-16 14:40:17
CUST04207,10600,3,Billing issue resolved quickly.,2026-01-16 20:22:31
CUST04207,10601,3,Excellent service.,2025-01-28 15:48:23
CUST04207,10602,5,Frequent call drops.,2025-12-15 12:59:14
CUST04208,10604,3,Internet speed is satisfactory.,2025-11-29 12:53:38
CUST04209,10609,3,Internet speed is satisfactory.,2025-04-08 16:38:12
CUST04210,10611,4,Billing issue resolved quickly.,2026-05-10 08:33:38
CUST04211,10613,3,Billing issue resolved quickly.,2026-06-16 06:46:06
CUST04211,10614,4,Internet speed is satisfactory.,2026-06-20 04:42:40
CUST04212,10615,3,Customer support was helpful.,2025-04-01 11:50:02
CUST04213,10619,5,Customer support was helpful.,2025-11-09 16:23:17
CUST04215,10621,3,Very satisfied with the service.,2026-02-18 18:14:47
CUST04215,10623,3,Excellent service.,2026-03-29 18:28:48
CUST04215,10624,4,Frequent call drops.,2025-02-25 14:09:06
CUST04217,10628,4,Engineer was professional.,2026-06-09 00:38:27
CUST04218,10630,3,Engineer was professional.,2026-01-12 09:20:24
CUST04218,10631,3,Engineer was professional.,2025-06-12 09:51:35
CUST04218,10632,5,Very satisfied with the service.,2026-06-24 13:56:09
CUST04219,10635,3,Billing issue resolved quickly.,2026-02-17 19:55:16
CUST04221,10639,5,Internet speed is satisfactory.,2026-06-19 07:38:42
CUST04221,10640,3,Good network coverage.,2026-03-21 19:27:37
CUST04222,10642,4,Engineer was professional.,2026-01-27 12:09:24
CUST04222,10644,3,Internet speed is satisfactory.,2025-11-15 09:41:35
CUST04223,10646,3,Internet speed is satisfactory.,2026-06-27 02:47:13
CUST04223,10648,3,Internet speed is satisfactory.,2026-01-12 09:36:50
CUST04224,10650,5,Frequent call drops.,2026-02-16 06:39:52
CUST04225,10651,5,Excellent service.,2026-03-02 09:25:51
CUST04225,10652,3,Internet speed is satisfactory.,2025-11-04 21:26:01
CUST04225,10653,4,Excellent service.,2026-05-28 03:58:50
CUST04226,10654,4,Billing issue resolved quickly.,2024-11-16 04:55:04
CUST04226,10655,5,Frequent call drops.,2026-05-31 13:30:59
CUST04226,10656,4,Installation completed on time.,2025-12-13 02:23:37
CUST04226,10657,3,Installation completed on time.,2025-03-08 00:07:45
CUST04228,10660,5,Good network coverage.,2025-05-23 21:05:18
CUST04229,10663,4,Need improvement in network quality.,2026-06-19 02:03:30
CUST04230,10665,5,Frequent call drops.,2025-07-02 13:59:48
CUST04231,10670,4,Internet speed is satisfactory.,2026-06-29 02:02:06
CUST04232,10673,3,Need improvement in network quality.,2025-12-08 17:51:45
CUST04232,10674,3,Installation completed on time.,2026-06-27 21:01:41
CUST04233,10676,4,Internet speed is satisfactory.,2026-02-23 19:23:24
CUST04233,10678,3,Installation completed on time.,2026-04-01 22:00:27
CUST04234,10679,4,Excellent service.,2026-06-28 00:17:43
CUST04236,10681,4,Frequent call drops.,2026-03-10 17:33:35
CUST04237,10682,4,Internet speed is satisfactory.,2025-05-01 10:57:48
CUST04238,10685,3,Frequent call drops.,2025-10-17 22:24:13
CUST04240,10690,4,Internet speed is satisfactory.,2025-04-27 07:09:10
CUST04242,10695,3,Good network coverage.,2025-03-28 11:40:11
CUST04243,10697,5,Excellent service.,2026-04-26 02:25:29
CUST04244,10698,4,Very satisfied with the service.,2026-06-27 16:00:56
CUST04244,10700,4,Frequent call drops.,2026-01-15 09:19:06
CUST04245,10702,4,Very satisfied with the service.,2026-03-14 03:33:07
CUST04245,10703,5,Internet speed is satisfactory.,2025-11-30 05:03:43
CUST04246,10705,4,Need improvement in network quality.,2026-06-28 20:32:36
CUST04246,10707,4,Need improvement in network quality.,2026-05-21 17:05:18
CUST04246,10708,4,Frequent call drops.,2025-03-18 01:41:30
CUST04247,10710,3,Need improvement in network quality.,2026-02-09 18:25:32
CUST04250,10716,4,Frequent call drops.,2025-12-23 15:58:45
CUST04253,10721,5,Excellent service.,2025-05-19 19:36:06
CUST04254,10725,3,Internet speed is satisfactory.,2026-06-16 17:59:20
CUST04255,10726,4,Excellent service.,2025-10-08 20:25:38
CUST04256,10730,3,Good network coverage.,2025-10-19 11:42:22
CUST04256,10731,5,Internet speed is satisfactory.,2025-11-01 10:14:56
CUST04257,10732,5,Need improvement in network quality.,2026-05-04 04:51:40
CUST04258,10734,4,Internet speed is satisfactory.,2025-10-25 00:54:39
CUST04258,10735,3,Installation completed on time.,2026-04-24 13:21:51
CUST04258,10737,4,Installation completed on time.,2025-07-12 02:34:54
CUST04259,10738,3,Very satisfied with the service.,2025-08-03 02:17:48
CUST04262,10741,3,Customer support was helpful.,2026-06-16 22:16:49
CUST04263,10744,5,Billing issue resolved quickly.,2026-03-25 00:54:13
CUST04264,10746,5,Installation completed on time.,2025-07-11 00:00:40
CUST04265,10747,5,Good network coverage.,2026-05-12 13:04:26
CUST04265,10749,5,Customer support was helpful.,2026-04-12 12:52:41
CUST04266,10750,5,Frequent call drops.,2025-06-02 00:41:34
CUST04267,10754,3,Very satisfied with the service.,2026-01-30 02:14:41
CUST04267,10756,5,Frequent call drops.,2026-05-06 22:05:38
CUST04267,10757,3,Internet speed is satisfactory.,2025-12-28 03:50:49
CUST04268,10758,4,Excellent service.,2026-06-16 06:47:34
CUST04268,10759,4,Need improvement in network quality.,2025-09-27 12:34:26
CUST04270,10761,4,Installation completed on time.,2026-04-20 03:58:13
CUST04270,10762,4,Installation completed on time.,2025-07-19 13:33:43
CUST04271,10763,5,Frequent call drops.,2025-01-17 02:47:04
CUST04274,10768,5,Internet speed is satisfactory.,2025-02-15 02:03:24
CUST04275,10773,3,Installation completed on time.,2026-02-13 18:56:30
CUST04276,10775,5,Internet speed is satisfactory.,2024-11-22 01:12:48
CUST04277,10777,4,Need improvement in network quality.,2026-02-20 03:05:36
CUST04278,10778,4,Internet speed is satisfactory.,2026-06-27 06:01:37
CUST04278,10780,4,Internet speed is satisfactory.,2026-05-07 03:42:28
CUST04279,10783,4,Engineer was professional.,2025-10-29 05:46:19
CUST04279,10784,5,Frequent call drops.,2026-03-26 19:58:27
CUST04280,10786,3,Good network coverage.,2026-01-03 06:30:17
CUST04281,10788,3,Billing issue resolved quickly.,2026-06-04 04:21:22
CUST04282,10789,5,Billing issue resolved quickly.,2026-01-06 18:15:05
CUST04282,10791,3,Billing issue resolved quickly.,2025-06-17 09:10:57
CUST04283,10793,5,Need improvement in network quality.,2026-03-18 08:13:12
CUST04283,10794,5,Excellent service.,2026-06-06 01:49:31
CUST04284,10796,4,Need improvement in network quality.,2026-03-04 07:19:05
CUST04284,10797,5,Need improvement in network quality.,2026-06-22 22:15:46
CUST04284,10798,5,Engineer was professional.,2026-02-15 13:31:04
CUST04285,10799,3,Very satisfied with the service.,2026-04-30 18:52:30
CUST04285,10800,5,Excellent service.,2025-08-15 10:15:30
CUST04286,10802,5,Internet speed is satisfactory.,2025-11-14 12:53:57
CUST04287,10804,5,Excellent service.,2025-08-21 01:57:34
CUST04287,10805,3,Installation completed on time.,2026-02-07 20:00:52
CUST04288,10808,4,Billing issue resolved quickly.,2026-03-04 02:49:08
CUST04289,10811,4,Installation completed on time.,2026-06-14 06:05:38
CUST04289,10813,3,Installation completed on time.,2026-05-18 23:35:08
CUST04290,10816,4,Engineer was professional.,2026-05-14 19:42:10
CUST04291,10817,3,Frequent call drops.,2026-06-18 01:49:41
CUST04291,10818,3,Need improvement in network quality.,2026-01-10 23:44:37
CUST04292,10822,4,Very satisfied with the service.,2025-11-16 10:50:48
CUST04293,10824,5,Very satisfied with the service.,2026-02-02 19:24:02
CUST04293,10826,4,Frequent call drops.,2026-05-27 13:14:52
CUST04294,10827,5,Billing issue resolved quickly.,2025-11-11 23:23:01
CUST04295,10830,5,Billing issue resolved quickly.,2025-01-12 09:19:25
CUST04295,10831,3,Billing issue resolved quickly.,2026-06-09 20:39:29
CUST04296,10833,5,Engineer was professional.,2026-03-27 15:00:14
CUST04298,10837,4,Internet speed is satisfactory.,2025-07-29 02:53:50
CUST04301,10846,3,Billing issue resolved quickly.,2026-06-03 00:41:19
CUST04302,10848,4,Frequent call drops.,2026-04-21 07:19:30
CUST04302,10849,5,Billing issue resolved quickly.,2026-04-25 17:23:05
CUST04302,10851,3,Need improvement in network quality.,2025-09-14 08:16:47
CUST04303,10852,3,Good network coverage.,2026-05-31 17:52:41
CUST04303,10853,4,Internet speed is satisfactory.,2026-02-18 12:54:21
CUST04304,10856,5,Billing issue resolved quickly.,2025-07-18 08:34:35
CUST04304,10858,3,Excellent service.,2025-09-20 18:12:59
CUST04305,10860,5,Frequent call drops.,2024-09-11 22:06:23
CUST04305,10861,4,Excellent service.,2026-06-07 08:20:32
CUST04306,10863,3,Installation completed on time.,2025-11-18 15:43:34
CUST04307,10865,4,Engineer was professional.,2026-02-11 07:03:02
CUST04307,10866,3,Excellent service.,2025-09-25 18:33:32
CUST04308,10867,4,Frequent call drops.,2026-04-17 00:50:30
CUST04309,10868,5,Installation completed on time.,2026-04-29 22:18:42
CUST04309,10870,4,Good network coverage.,2026-05-14 04:58:14
CUST04310,10872,5,Excellent service.,2025-12-31 07:09:46
CUST04310,10873,3,Good network coverage.,2024-08-10 08:32:33
CUST04310,10874,5,Billing issue resolved quickly.,2026-06-28 06:04:53
CUST04311,10875,3,Internet speed is satisfactory.,2026-06-14 16:46:17
CUST04311,10876,3,Engineer was professional.,2026-06-06 01:44:20
CUST04312,10877,5,Excellent service.,2025-12-02 15:48:40
CUST04313,10882,4,Frequent call drops.,2026-06-09 13:36:14
CUST04314,10885,4,Engineer was professional.,2025-03-28 12:48:36
CUST04315,10886,4,Internet speed is satisfactory.,2025-05-14 11:59:27
CUST04316,10887,4,Need improvement in network quality.,2026-04-21 22:48:46
CUST04316,10889,3,Internet speed is satisfactory.,2025-10-13 10:30:42
CUST04317,10890,5,Billing issue resolved quickly.,2026-05-31 12:28:46
CUST04317,10891,5,Excellent service.,2025-12-27 22:28:05
CUST04318,10892,5,Very satisfied with the service.,2025-05-21 15:49:35
CUST04318,10894,5,Engineer was professional.,2025-11-01 11:12:27
CUST04319,10895,3,Good network coverage.,2026-05-25 11:09:04
CUST04319,10897,3,Customer support was helpful.,2026-03-19 09:58:38
CUST04320,10900,3,Need improvement in network quality.,2026-04-12 18:24:38
CUST04322,10902,4,Frequent call drops.,2026-06-21 15:29:41
CUST04323,10906,5,Installation completed on time.,2026-02-24 19:59:24
CUST04324,10908,4,Customer support was helpful.,2026-06-11 17:45:20
CUST04324,10909,3,Good network coverage.,2026-05-21 20:40:00
CUST04324,10911,4,Engineer was professional.,2025-11-14 08:44:27
CUST04325,10912,3,Customer support was helpful.,2026-04-16 02:43:35
CUST04325,10914,5,Frequent call drops.,2025-11-30 23:43:58
CUST04327,10920,5,Billing issue resolved quickly.,2026-06-21 20:13:53
CUST04328,10923,5,Installation completed on time.,2026-04-27 08:46:02
CUST04330,10926,4,Billing issue resolved quickly.,2025-11-10 13:53:04
CUST04332,10930,4,Good network coverage.,2026-02-09 09:44:08
CUST04333,10934,5,Engineer was professional.,2025-11-21 04:11:12
CUST04334,10935,5,Engineer was professional.,2025-01-13 11:57:48
CUST04335,10939,4,Installation completed on time.,2025-07-22 03:11:32
CUST04336,10940,3,Internet speed is satisfactory.,2025-11-11 07:55:28
CUST04338,10946,4,Good network coverage.,2026-06-13 10:52:40
CUST04339,10948,3,Customer support was helpful.,2026-06-28 15:57:06
CUST04339,10950,5,Internet speed is satisfactory.,2025-09-16 16:48:29
CUST04340,10954,4,Good network coverage.,2026-06-17 19:42:32
CUST04342,10959,5,Good network coverage.,2026-04-22 09:38:33
CUST04343,10960,5,Customer support was helpful.,2026-04-14 12:30:12
CUST04343,10961,3,Need improvement in network quality.,2026-01-25 00:23:19
CUST04343,10962,4,Billing issue resolved quickly.,2026-02-04 15:38:20
CUST04343,10963,4,Need improvement in network quality.,2026-02-20 22:51:23
CUST04344,10964,5,Engineer was professional.,2025-09-15 17:31:03
CUST04344,10966,5,Need improvement in network quality.,2026-03-20 02:50:04
CUST04344,10967,3,Very satisfied with the service.,2024-11-14 06:37:51
CUST04345,10969,4,Installation completed on time.,2025-08-03 12:06:37
CUST04345,10971,4,Customer support was helpful.,2025-08-26 19:35:14
CUST04346,10972,4,Need improvement in network quality.,2026-04-03 14:07:46
CUST04347,10973,3,Customer support was helpful.,2025-06-11 23:12:37
CUST04347,10975,4,Installation completed on time.,2025-12-04 22:13:16
CUST04347,10976,3,Customer support was helpful.,2026-03-03 00:42:57
CUST04349,10979,5,Customer support was helpful.,2026-05-29 22:41:23
CUST04353,10985,5,Installation completed on time.,2026-06-27 02:41:35
CUST04354,10988,3,Need improvement in network quality.,2025-01-09 11:19:29
CUST04354,10989,3,Good network coverage.,2026-01-24 12:22:34
CUST04354,10990,3,Internet speed is satisfactory.,2025-08-20 09:51:10
CUST04356,10993,3,Engineer was professional.,2025-12-25 11:30:43
CUST04360,10999,3,Engineer was professional.,2025-09-19 14:53:25
CUST04360,11000,4,Internet speed is satisfactory.,2025-09-13 23:39:02
CUST04361,11002,3,Need improvement in network quality.,2025-10-14 17:15:57
CUST04362,11004,4,Billing issue resolved quickly.,2026-05-05 02:59:01
CUST04363,11006,5,Frequent call drops.,2026-03-22 03:07:40
CUST04363,11007,4,Internet speed is satisfactory.,2026-01-18 22:03:28
CUST04364,11008,5,Very satisfied with the service.,2025-05-21 13:59:19
CUST04367,11011,3,Good network coverage.,2026-05-01 01:44:16
CUST04367,11012,3,Very satisfied with the service.,2026-01-30 20:13:14
CUST04368,11015,3,Internet speed is satisfactory.,2026-06-17 18:20:04
CUST04368,11016,5,Internet speed is satisfactory.,2026-03-09 21:49:33
CUST04368,11017,4,Billing issue resolved quickly.,2026-05-29 22:04:06
CUST04369,11021,4,Customer support was helpful.,2026-04-23 04:56:15
CUST04370,11023,5,Need improvement in network quality.,2025-05-15 18:37:53
CUST04375,11031,5,Installation completed on time.,2026-01-11 04:16:36
CUST04375,11033,5,Customer support was helpful.,2026-06-26 05:47:59
CUST04376,11034,3,Engineer was professional.,2025-12-14 08:51:57
CUST04377,11036,4,Need improvement in network quality.,2025-08-16 17:51:28
CUST04377,11039,3,Frequent call drops.,2025-12-11 21:24:00
CUST04379,11043,3,Very satisfied with the service.,2026-06-27 14:28:24
CUST04379,11044,3,Very satisfied with the service.,2025-12-05 21:12:57
CUST04379,11045,3,Installation completed on time.,2025-07-16 23:46:59
CUST04379,11046,4,Installation completed on time.,2026-06-10 07:45:48
CUST04380,11049,4,Internet speed is satisfactory.,2026-04-30 10:30:16
CUST04381,11052,4,Good network coverage.,2026-06-20 15:28:43
CUST04382,11053,4,Installation completed on time.,2025-04-09 18:53:05
CUST04382,11054,5,Customer support was helpful.,2026-02-16 21:40:12
CUST04383,11055,3,Excellent service.,2025-12-01 07:26:27
CUST04383,11056,4,Installation completed on time.,2025-06-19 02:53:22
CUST04384,11058,5,Billing issue resolved quickly.,2026-01-02 18:05:00
CUST04384,11059,3,Billing issue resolved quickly.,2025-09-12 21:34:01
CUST04384,11060,3,Need improvement in network quality.,2025-11-22 19:52:51
CUST04384,11061,5,Good network coverage.,2026-05-19 09:58:51
CUST04386,11064,5,Installation completed on time.,2026-05-06 23:18:44
CUST04386,11065,5,Internet speed is satisfactory.,2026-04-12 07:11:06
CUST04388,11069,5,Good network coverage.,2026-03-27 16:17:47
CUST04388,11070,4,Engineer was professional.,2026-06-05 13:34:23
CUST04388,11071,4,Excellent service.,2026-03-15 21:33:30
CUST04389,11072,3,Need improvement in network quality.,2026-05-14 04:21:42
CUST04389,11073,5,Frequent call drops.,2024-11-30 22:39:25
CUST04390,11075,3,Frequent call drops.,2025-09-29 15:41:30
CUST04391,11076,4,Internet speed is satisfactory.,2026-04-13 23:19:55
CUST04391,11078,4,Internet speed is satisfactory.,2025-04-26 05:24:50
CUST04391,11079,5,Very satisfied with the service.,2024-08-13 00:09:13
CUST04393,11081,5,Installation completed on time.,2026-05-22 06:00:04
CUST04393,11083,3,Need improvement in network quality.,2025-12-21 19:13:34
CUST04394,11085,4,Excellent service.,2026-02-21 20:49:01
CUST04395,11088,4,Good network coverage.,2025-10-06 00:24:26
CUST04395,11090,5,Billing issue resolved quickly.,2026-06-07 16:43:02
CUST04396,11093,3,Frequent call drops.,2025-10-23 07:54:52
CUST04398,11098,3,Frequent call drops.,2026-06-08 17:13:01
CUST04398,11099,5,Need improvement in network quality.,2026-01-21 16:24:58
CUST04400,11103,4,Excellent service.,2024-10-17 23:11:14
CUST04400,11105,3,Installation completed on time.,2026-02-14 20:15:58
CUST04401,11107,3,Billing issue resolved quickly.,2025-12-29 16:59:36
CUST04402,11110,4,Engineer was professional.,2026-03-28 18:46:59
CUST04403,11112,5,Engineer was professional.,2025-09-30 14:05:39
CUST04405,11117,3,Need improvement in network quality.,2026-05-26 16:16:13
CUST04406,11118,3,Customer support was helpful.,2026-03-31 04:34:46
CUST04408,11121,4,Very satisfied with the service.,2026-04-06 18:44:40
CUST04408,11122,5,Frequent call drops.,2024-12-23 02:04:20
CUST04409,11123,3,Need improvement in network quality.,2025-11-30 08:50:13
CUST04409,11124,3,Frequent call drops.,2026-05-26 18:00:33
CUST04409,11126,4,Customer support was helpful.,2026-02-26 02:51:12
CUST04411,11130,3,Billing issue resolved quickly.,2025-10-29 11:23:54
CUST04413,11133,3,Customer support was helpful.,2026-06-21 07:26:20
CUST04414,11135,5,Need improvement in network quality.,2026-06-06 16:35:44
CUST04414,11136,4,Customer support was helpful.,2026-04-07 18:50:08
CUST04414,11138,4,Billing issue resolved quickly.,2026-04-24 06:06:42
CUST04415,11141,5,Installation completed on time.,2025-12-21 06:34:35
CUST04416,11142,4,Internet speed is satisfactory.,2026-03-19 18:13:00
CUST04418,11147,3,Good network coverage.,2026-06-23 18:22:48
CUST04418,11148,5,Good network coverage.,2026-03-26 10:53:06
CUST04419,11149,5,Internet speed is satisfactory.,2026-02-12 13:28:03
CUST04422,11154,4,Billing issue resolved quickly.,2026-05-05 00:53:15
CUST04422,11155,4,Internet speed is satisfactory.,2024-11-30 02:04:16
CUST04422,11156,3,Very satisfied with the service.,2026-04-29 13:54:19
CUST04423,11157,3,Need improvement in network quality.,2025-04-14 17:17:16
CUST04424,11160,3,Excellent service.,2024-10-24 13:28:24
CUST04424,11161,5,Installation completed on time.,2026-04-29 21:39:39
CUST04425,11162,5,Installation completed on time.,2026-05-07 20:00:38
