customer_id,request_type,request_date,status,priority,assigned_to,resolution_date
CUST03844,Network Issue,2026-01-03 22:44:47,Closed,Critical,Amit Kumar,2026-01-12 22:44:47
CUST03844,Network Issue,2025-04-25 08:13:06,Open,Medium,Arjun Singh,
CUST03844,Broadband Installation,2024-12-20 19:12:39,Open,Low,Arjun Singh,
CUST03845,Broadband Installation,2025-10-10 09:02:55,In Progress,Low,Rohit Rao,
CUST03846,Broadband Installation,2025-06-30 22:43:08,Closed,Medium,Amit Kumar,2025-07-09 22:43:08
CUST03846,SIM Replacement,2024-09-03 18:29:29,In Progress,High,Neha Verma,
CUST03846,Fiber Upgrade,2026-05-17 01:33:52,Closed,Medium,Kiran Das,2026-05-22 01:33:52
CUST03847,Fiber Upgrade,2025-06-08 08:23:13,Open,Critical,Kiran Das,
CUST03848,Address Update,2024-11-14 08:04:03,Open,Medium,Rohit Rao,
CUST03848,Broadband Installation,2024-10-16 19:58:30,Closed,Critical,Amit Kumar,2024-10-20 19:58:30
CUST03848,SIM Activation,2025-09-09 10:07:53,Open,Medium,Neha Verma,
CUST03848,Bill Dispute,2026-01-03 22:53:23,Closed,Critical,Amit Kumar,2026-01-12 22:53:23
CUST03849,Address Update,2025-03-04 21:06:59,Closed,Critical,Rohit Rao,2025-03-08 21:06:59
CUST03849,Plan Change,2025-04-26 03:26:33,Open,Low,Arjun Singh,
CUST03849,Plan Change,2025-06-09 03:57:32,Open,Low,Neha Verma,
CUST03849,Address Update,2026-05-22 14:23:32,Resolved,Medium,Kiran Das,2026-05-25 14:23:32
CUST03850,Fiber Upgrade,2026-05-01 04:39:40,In Progress,High,Neha Verma,
CUST03851,Address Update,2025-09-10 02:49:21,In Progress,Low,Amit Kumar,
CUST03851,SIM Activation,2025-07-28 09:48:47,Open,High,Arjun Singh,
CUST03851,SIM Activation,2025-07-05 11:01:39,Resolved,Medium,Kiran Das,2025-07-14 11:01:39
CUST03852,Bill Dispute,2024-09-03 03:52:49,Closed,Low,Rohit Rao,2024-09-04 03:52:49
CUST03852,Service Cancellation,2024-09-12 07:38:12,Resolved,High,Rohit Rao,2024-09-21 07:38:12
CUST03853,Address Update,2025-10-01 02:33:35,Open,High,Priya Reddy,
CUST03853,Fiber Upgrade,2024-09-26 05:58:36,Resolved,Critical,Priya Reddy,2024-10-03 05:58:36
CUST03854,Broadband Installation,2025-01-02 02:47:37,Open,Low,Amit Kumar,
CUST03854,New Connection,2025-08-28 00:13:02,Closed,Critical,Neha Verma,2025-08-29 00:13:02
CUST03854,Network Issue,2025-01-10 00:47:25,Closed,Low,Kiran Das,2025-01-17 00:47:25
CUST03854,SIM Replacement,2025-06-24 21:52:46,In Progress,Critical,Sneha Patel,
CUST03855,New Connection,2026-05-29 06:01:43,Resolved,Low,Amit Kumar,2026-06-02 06:01:43
CUST03855,SIM Activation,2025-04-25 14:39:29,Closed,Critical,Neha Verma,2025-04-29 14:39:29
CUST03856,Plan Change,2025-10-31 19:20:50,Open,High,Rohit Rao,
CUST03856,Plan Change,2024-12-08 07:56:52,In Progress,Medium,Arjun Singh,
CUST03857,Service Cancellation,2024-10-12 09:55:50,Closed,Medium,Neha Verma,2024-10-16 09:55:50
CUST03857,Network Issue,2025-08-06 22:13:25,Resolved,Critical,Priya Reddy,2025-08-10 22:13:25
CUST03858,Service Cancellation,2025-04-10 06:40:33,Resolved,Critical,Sneha Patel,2025-04-13 06:40:33
CUST03858,Broadband Installation,2025-11-11 09:45:42,Open,Low,Priya Reddy,
CUST03859,Fiber Upgrade,2025-08-09 20:37:19,Open,High,Priya Reddy,
CUST03860,Bill Dispute,2026-03-28 10:03:35,Closed,Low,Kiran Das,2026-03-31 10:03:35
CUST03860,Service Cancellation,2024-12-07 22:27:35,In Progress,Critical,Priya Reddy,
CUST03860,Network Issue,2026-03-21 17:06:26,Open,Medium,Rohit Rao,
CUST03860,Plan Change,2025-04-28 10:18:19,Closed,Low,Sneha Patel,2025-05-02 10:18:19
CUST03861,Network Issue,2025-11-29 00:38:39,In Progress,Medium,Amit Kumar,
CUST03861,Broadband Installation,2024-12-20 12:18:57,Open,Low,Amit Kumar,
CUST03862,SIM Replacement,2025-01-18 17:24:55,Closed,Critical,Priya Reddy,2025-01-25 17:24:55
CUST03862,Fiber Upgrade,2025-02-16 18:16:49,Closed,Critical,Arjun Singh,2025-02-17 18:16:49
CUST03862,SIM Activation,2026-05-17 11:02:26,Closed,Critical,Neha Verma,2026-05-21 11:02:26
CUST03862,Fiber Upgrade,2025-06-02 20:06:11,Open,High,Rahul Sharma,
CUST03863,Address Update,2026-06-16 02:54:13,In Progress,Critical,Rohit Rao,
CUST03863,New Connection,2025-12-26 20:34:52,Closed,Medium,Neha Verma,2025-12-27 20:34:52
CUST03864,Broadband Installation,2025-04-30 11:16:31,In Progress,Medium,Rohit Rao,
CUST03864,SIM Replacement,2025-07-05 02:59:11,In Progress,Low,Neha Verma,
CUST03864,SIM Replacement,2025-12-08 06:18:05,In Progress,High,Rahul Sharma,
CUST03865,Bill Dispute,2025-05-22 19:41:44,Resolved,Critical,Arjun Singh,2025-05-27 19:41:44
CUST03865,Network Issue,2024-08-16 00:09:45,In Progress,Critical,Rohit Rao,
CUST03865,Address Update,2025-10-12 02:19:59,In Progress,Medium,Rohit Rao,
CUST03865,Bill Dispute,2026-02-18 13:08:50,Closed,Medium,Sneha Patel,2026-02-23 13:08:50
CUST03866,SIM Replacement,2026-03-15 23:37:18,Open,Medium,Kiran Das,
CUST03866,Plan Change,2026-01-25 00:09:33,Resolved,High,Amit Kumar,2026-01-30 00:09:33
CUST03867,SIM Activation,2025-02-07 20:41:57,In Progress,Low,Sneha Patel,
CUST03868,Service Cancellation,2025-11-30 18:32:36,Open,Critical,Neha Verma,
CUST03869,Plan Change,2025-08-04 10:57:46,Closed,Low,Rohit Rao,2025-08-09 10:57:46
CUST03870,New Connection,2025-07-30 03:17:55,In Progress,Medium,Rohit Rao,
CUST03870,SIM Replacement,2026-06-04 23:37:38,Open,Critical,Rahul Sharma,
CUST03870,New Connection,2024-11-15 10:38:41,Closed,Medium,Neha Verma,2024-11-22 10:38:41
CUST03870,Fiber Upgrade,2025-05-06 12:12:26,Open,Critical,Rahul Sharma,
CUST03871,Broadband Installation,2026-03-03 14:59:50,In Progress,High,Neha Verma,
CUST03871,New Connection,2025-07-13 06:43:34,Resolved,High,Rahul Sharma,2025-07-20 06:43:34
CUST03871,Bill Dispute,2025-09-13 16:11:31,Closed,High,Priya Reddy,2025-09-16 16:11:31
CUST03872,Service Cancellation,2025-06-20 16:07:28,Open,High,Arjun Singh,
CUST03872,Service Cancellation,2024-09-09 15:08:05,Open,Critical,Amit Kumar,
CUST03873,Plan Change,2025-12-20 23:20:19,Open,Critical,Rohit Rao,
CUST03873,Bill Dispute,2025-11-15 09:14:58,Closed,Medium,Amit Kumar,2025-11-17 09:14:58
CUST03873,Network Issue,2026-01-06 13:25:22,Resolved,Medium,Rohit Rao,2026-01-15 13:25:22
CUST03873,Bill Dispute,2025-07-05 22:12:34,Resolved,Low,Rohit Rao,2025-07-13 22:12:34
CUST03874,Address Update,2025-02-26 03:46:04,Resolved,High,Priya Reddy,2025-03-01 03:46:04
CUST03874,Address Update,2026-06-02 12:45:30,Resolved,High,Amit Kumar,2026-06-08 12:45:30
CUST03874,Service Cancellation,2024-12-20 13:53:20,Open,Critical,Priya Reddy,
CUST03875,SIM Activation,2026-02-22 22:44:27,Resolved,Low,Rohit Rao,2026-03-02 22:44:27
CUST03875,SIM Replacement,2025-02-28 14:06:11,In Progress,Low,Rohit Rao,
CUST03876,Address Update,2025-01-04 03:36:19,Closed,Medium,Priya Reddy,2025-01-06 03:36:19
CUST03876,New Connection,2024-07-23 02:33:07,Closed,Low,Rahul Sharma,2024-07-24 02:33:07
CUST03876,Network Issue,2026-03-02 07:21:08,Closed,Medium,Rahul Sharma,2026-03-12 07:21:08
CUST03876,SIM Activation,2025-06-08 21:43:34,Closed,Low,Arjun Singh,2025-06-10 21:43:34
CUST03877,Service Cancellation,2025-04-01 17:48:05,In Progress,Critical,Arjun Singh,
CUST03878,New Connection,2026-02-28 06:22:25,Open,Low,Sneha Patel,
CUST03878,Service Cancellation,2024-11-11 19:58:40,In Progress,Low,Kiran Das,
CUST03878,Service Cancellation,2025-09-18 19:27:18,In Progress,High,Sneha Patel,
CUST03879,SIM Activation,2024-07-06 20:06:46,Resolved,High,Priya Reddy,2024-07-08 20:06:46
CUST03879,Bill Dispute,2025-03-19 23:56:51,Closed,High,Rohit Rao,2025-03-23 23:56:51
CUST03879,Address Update,2025-12-11 06:14:41,In Progress,High,Kiran Das,
CUST03879,Broadband Installation,2025-01-24 22:22:46,Open,High,Priya Reddy,
CUST03880,Broadband Installation,2024-11-16 14:25:35,Closed,High,Kiran Das,2024-11-17 14:25:35
CUST03880,Bill Dispute,2024-12-07 07:16:00,Closed,High,Priya Reddy,2024-12-13 07:16:00
CUST03880,Broadband Installation,2025-06-20 00:49:49,Closed,High,Sneha Patel,2025-06-22 00:49:49
CUST03881,Fiber Upgrade,2025-09-06 20:01:09,Open,Medium,Rohit Rao,
CUST03881,Service Cancellation,2025-03-20 02:05:20,Open,Low,Amit Kumar,
CUST03881,SIM Activation,2025-07-18 19:12:00,Resolved,High,Priya Reddy,2025-07-26 19:12:00
CUST03882,Bill Dispute,2024-10-31 17:14:18,Closed,Critical,Priya Reddy,2024-11-01 17:14:18
CUST03883,Bill Dispute,2026-03-28 18:07:35,Open,Low,Kiran Das,
CUST03883,New Connection,2025-11-03 09:35:12,Resolved,Low,Rohit Rao,2025-11-12 09:35:12
CUST03884,Network Issue,2025-10-31 11:58:29,Open,Critical,Sneha Patel,
CUST03884,Address Update,2026-03-22 14:48:13,Resolved,Medium,Amit Kumar,2026-04-01 14:48:13
CUST03884,Bill Dispute,2024-09-18 05:48:00,Resolved,Critical,Neha Verma,2024-09-19 05:48:00
CUST03884,SIM Replacement,2024-09-27 13:37:57,Closed,Medium,Rohit Rao,2024-10-04 13:37:57
CUST03885,SIM Activation,2025-03-11 07:46:48,Open,Critical,Arjun Singh,
CUST03886,Address Update,2024-10-26 07:37:01,Resolved,Low,Sneha Patel,2024-10-27 07:37:01
CUST03887,Service Cancellation,2026-02-10 12:37:02,Open,Low,Priya Reddy,
CUST03887,Broadband Installation,2025-08-15 01:42:42,Closed,High,Rahul Sharma,2025-08-23 01:42:42
CUST03887,Bill Dispute,2026-03-22 02:40:23,In Progress,Medium,Arjun Singh,
CUST03887,SIM Replacement,2025-03-08 06:47:48,Closed,Low,Arjun Singh,2025-03-10 06:47:48
CUST03888,Network Issue,2026-03-03 01:08:39,Resolved,Medium,Neha Verma,2026-03-08 01:08:39
CUST03888,Plan Change,2025-12-12 20:28:34,In Progress,Critical,Kiran Das,
CUST03888,Plan Change,2025-03-22 03:59:04,Open,Critical,Neha Verma,
CUST03889,Address Update,2025-09-06 13:56:13,Resolved,Medium,Rohit Rao,2025-09-09 13:56:13
CUST03889,Service Cancellation,2025-06-24 19:50:40,In Progress,High,Priya Reddy,
CUST03889,Service Cancellation,2024-10-18 13:41:15,Resolved,Medium,Rahul Sharma,2024-10-26 13:41:15
CUST03890,Address Update,2025-03-31 22:37:13,Closed,Low,Rohit Rao,2025-04-01 22:37:13
CUST03890,Service Cancellation,2026-01-06 19:21:02,Open,Low,Rahul Sharma,
CUST03890,SIM Activation,2025-05-20 16:09:22,Resolved,Low,Rohit Rao,2025-05-27 16:09:22
CUST03891,Service Cancellation,2025-08-15 16:55:41,Closed,Low,Sneha Patel,2025-08-17 16:55:41
CUST03892,Service Cancellation,2025-08-08 10:16:23,Closed,Critical,Rohit Rao,2025-08-09 10:16:23
CUST03892,Address Update,2025-05-17 21:45:00,In Progress,High,Rahul Sharma,
CUST03893,SIM Activation,2026-02-01 14:43:25,Closed,Medium,Kiran Das,2026-02-08 14:43:25
CUST03893,New Connection,2025-08-04 15:36:29,In Progress,Critical,Neha Verma,
CUST03893,Network Issue,2026-06-24 18:08:19,Open,High,Kiran Das,
CUST03894,Bill Dispute,2024-09-19 20:55:35,Closed,Low,Neha Verma,2024-09-29 20:55:35
CUST03894,Broadband Installation,2026-03-30 06:55:01,Resolved,Medium,Arjun Singh,2026-03-31 06:55:01
CUST03894,Bill Dispute,2025-01-22 19:41:53,In Progress,Low,Sneha Patel,
CUST03895,Fiber Upgrade,2024-12-06 05:35:15,In Progress,Low,Arjun Singh,
CUST03896,Fiber Upgrade,2026-01-08 14:02:27,Closed,Critical,Sneha Patel,2026-01-10 14:02:27
CUST03896,New Connection,2025-04-29 13:00:14,Resolved,Critical,Sneha Patel,2025-05-09 13:00:14
CUST03896,SIM Replacement,2026-01-18 21:21:55,Closed,High,Rahul Sharma,2026-01-25 21:21:55
CUST03897,Address Update,2024-11-07 19:39:39,In Progress,Low,Neha Verma,
CUST03898,Address Update,2025-10-28 03:32:08,Open,High,Priya Reddy,
CUST03898,Network Issue,2025-08-19 11:37:00,In Progress,Medium,Amit Kumar,
CUST03899,New Connection,2025-01-31 04:14:57,Open,Medium,Rahul Sharma,
CUST03900,Network Issue,2025-04-08 22:21:30,Closed,Medium,Priya Reddy,2025-04-13 22:21:30
CUST03901,Plan Change,2025-11-28 23:38:41,Open,Low,Rohit Rao,
CUST03902,Fiber Upgrade,2025-07-11 00:35:03,Closed,Medium,Arjun Singh,2025-07-15 00:35:03
CUST03902,Fiber Upgrade,2024-09-01 20:25:27,Closed,High,Neha Verma,2024-09-07 20:25:27
CUST03902,New Connection,2025-03-01 09:55:14,Closed,Critical,Priya Reddy,2025-03-05 09:55:14
CUST03902,Address Update,2024-07-18 04:49:59,Closed,Critical,Rahul Sharma,2024-07-20 04:49:59
CUST03903,Service Cancellation,2025-08-15 04:04:50,Resolved,Low,Neha Verma,2025-08-17 04:04:50
CUST03903,SIM Activation,2025-11-05 05:35:31,In Progress,Medium,Amit Kumar,
CUST03904,Network Issue,2025-10-18 20:04:39,Open,Critical,Neha Verma,
CUST03904,Address Update,2025-12-14 11:38:01,Resolved,Low,Rahul Sharma,2025-12-20 11:38:01
CUST03904,SIM Replacement,2025-02-17 12:04:38,Closed,Critical,Priya Reddy,2025-02-21 12:04:38
CUST03905,New Connection,2026-02-06 15:23:21,Open,Low,Amit Kumar,
CUST03906,Service Cancellation,2025-11-20 19:06:44,Open,Critical,Amit Kumar,
CUST03906,Network Issue,2025-12-27 21:40:56,Resolved,Medium,Sneha Patel,2025-12-31 21:40:56
CUST03906,Network Issue,2025-04-10 10:12:36,Open,High,Rohit Rao,
CUST03907,Broadband Installation,2025-10-28 22:07:30,Closed,Medium,Rohit Rao,2025-10-29 22:07:30
CUST03907,Plan Change,2025-01-07 18:05:49,In Progress,Low,Kiran Das,
CUST03908,Bill Dispute,2025-04-02 02:51:50,Open,High,Arjun Singh,
CUST03908,Bill Dispute,2025-04-22 22:37:40,Closed,High,Arjun Singh,2025-04-27 22:37:40
CUST03909,Broadband Installation,2024-10-08 21:22:56,In Progress,High,Priya Reddy,
CUST03910,SIM Activation,2024-11-15 23:49:08,In Progress,Low,Rohit Rao,
CUST03910,Network Issue,2024-12-12 00:34:30,Resolved,Low,Sneha Patel,2024-12-13 00:34:30
CUST03910,Service Cancellation,2025-08-24 05:36:03,Open,High,Arjun Singh,
CUST03910,Bill Dispute,2024-07-08 10:04:27,In Progress,Medium,Amit Kumar,
CUST03911,New Connection,2024-06-29 09:49:50,In Progress,Critical,Amit Kumar,
CUST03911,Network Issue,2024-10-07 23:30:06,Open,High,Kiran Das,
CUST03911,Broadband Installation,2026-05-24 13:11:48,Open,Low,Priya Reddy,
CUST03911,Service Cancellation,2025-07-26 13:47:31,Resolved,High,Sneha Patel,2025-08-04 13:47:31
CUST03912,Service Cancellation,2025-01-17 05:36:18,In Progress,Medium,Rahul Sharma,
CUST03913,Broadband Installation,2025-03-16 00:04:53,Resolved,High,Arjun Singh,2025-03-20 00:04:53
CUST03913,Bill Dispute,2025-08-30 12:46:23,Open,Low,Amit Kumar,
CUST03913,Plan Change,2025-02-15 20:38:48,Open,Low,Rohit Rao,
CUST03914,Service Cancellation,2025-10-14 13:48:50,Resolved,High,Kiran Das,2025-10-17 13:48:50
CUST03914,Fiber Upgrade,2025-06-06 15:32:17,Resolved,Critical,Rahul Sharma,2025-06-12 15:32:17
CUST03914,Bill Dispute,2026-02-22 04:38:55,In Progress,High,Arjun Singh,
CUST03915,Bill Dispute,2025-01-01 06:16:20,Closed,Low,Neha Verma,2025-01-07 06:16:20
CUST03915,SIM Replacement,2025-02-25 14:26:17,In Progress,High,Rahul Sharma,
CUST03915,SIM Replacement,2024-11-09 20:01:01,Closed,Low,Priya Reddy,2024-11-14 20:01:01
CUST03915,Broadband Installation,2025-08-27 10:20:12,In Progress,High,Rahul Sharma,
CUST03916,SIM Activation,2026-02-07 10:28:56,Open,High,Arjun Singh,
CUST03917,Network Issue,2026-05-11 20:16:06,In Progress,Critical,Rahul Sharma,
CUST03917,Network Issue,2026-05-13 09:18:14,Closed,Low,Kiran Das,2026-05-18 09:18:14
CUST03917,SIM Activation,2024-12-04 21:15:23,Closed,High,Kiran Das,2024-12-05 21:15:23
CUST03917,New Connection,2024-08-17 10:54:40,In Progress,Medium,Amit Kumar,
CUST03918,Bill Dispute,2026-05-08 04:23:37,Resolved,High,Rohit Rao,2026-05-12 04:23:37
CUST03918,Fiber Upgrade,2024-09-01 09:39:06,Open,Low,Sneha Patel,
CUST03918,Broadband Installation,2025-12-06 16:38:05,Open,High,Priya Reddy,
CUST03919,Service Cancellation,2025-05-19 15:27:38,In Progress,Medium,Kiran Das,
CUST03919,Bill Dispute,2025-09-13 13:34:28,Open,Low,Rahul Sharma,
CUST03919,Service Cancellation,2026-02-24 15:03:23,Open,High,Kiran Das,
CUST03919,Bill Dispute,2026-01-29 15:14:22,In Progress,Medium,Priya Reddy,
CUST03920,New Connection,2026-01-08 11:40:10,Open,High,Rohit Rao,
CUST03920,SIM Activation,2026-05-14 06:22:57,In Progress,High,Kiran Das,
CUST03920,Network Issue,2024-11-27 07:22:39,Open,Critical,Priya Reddy,
CUST03921,Plan Change,2025-12-20 04:38:38,Open,Medium,Amit Kumar,
CUST03921,Service Cancellation,2025-01-07 23:15:20,Resolved,High,Amit Kumar,2025-01-11 23:15:20
CUST03921,Address Update,2024-08-25 11:39:19,Closed,High,Sneha Patel,2024-09-03 11:39:19
CUST03922,Bill Dispute,2025-11-16 20:28:24,Resolved,High,Kiran Das,2025-11-21 20:28:24
CUST03922,Plan Change,2026-02-07 07:14:07,Closed,Medium,Neha Verma,2026-02-08 07:14:07
CUST03922,Address Update,2025-05-07 02:33:43,In Progress,High,Rohit Rao,
CUST03923,Network Issue,2025-01-20 05:50:57,In Progress,High,Sneha Patel,
CUST03924,Plan Change,2025-01-16 17:11:28,Resolved,Medium,Neha Verma,2025-01-19 17:11:28
CUST03924,Service Cancellation,2024-07-12 00:19:45,Closed,Critical,Rahul Sharma,2024-07-15 00:19:45
CUST03924,Service Cancellation,2025-12-18 01:28:56,Closed,Low,Kiran Das,2025-12-23 01:28:56
CUST03925,SIM Activation,2025-08-21 22:19:07,In Progress,Low,Kiran Das,
CUST03925,SIM Activation,2025-03-09 09:18:56,Resolved,Medium,Sneha Patel,2025-03-10 09:18:56
CUST03926,SIM Replacement,2025-09-21 20:29:40,Resolved,Critical,Amit Kumar,2025-09-24 20:29:40
CUST03926,Fiber Upgrade,2026-02-16 08:42:20,Open,High,Sneha Patel,
CUST03927,Address Update,2026-05-09 22:57:58,Closed,Low,Amit Kumar,2026-05-18 22:57:58
CUST03927,Broadband Installation,2024-12-22 06:11:08,Open,Low,Neha Verma,
CUST03928,New Connection,2025-03-18 10:11:46,Closed,Low,Sneha Patel,2025-03-22 10:11:46
CUST03928,Address Update,2024-12-02 09:14:35,Closed,High,Rahul Sharma,2024-12-06 09:14:35
CUST03928,Bill Dispute,2026-05-14 11:01:02,Open,Low,Priya Reddy,
CUST03928,SIM Replacement,2024-09-28 02:59:13,Closed,Low,Sneha Patel,2024-10-04 02:59:13
CUST03929,Service Cancellation,2025-07-05 10:56:54,In Progress,Low,Arjun Singh,
CUST03929,Address Update,2025-08-06 09:45:27,Open,Medium,Rohit Rao,
CUST03929,New Connection,2026-01-26 22:16:21,In Progress,Critical,Sneha Patel,
CUST03930,Address Update,2026-03-11 01:45:09,Open,Low,Sneha Patel,
CUST03930,New Connection,2025-04-19 11:13:30,Resolved,High,Arjun Singh,2025-04-25 11:13:30
CUST03931,Bill Dispute,2025-02-20 04:58:06,Closed,Medium,Priya Reddy,2025-02-23 04:58:06
CUST03932,Service Cancellation,2024-11-23 03:53:19,In Progress,High,Neha Verma,
CUST03933,Plan Change,2026-03-15 02:34:22,Closed,High,Priya Reddy,2026-03-22 02:34:22
CUST03934,SIM Activation,2025-03-13 00:04:02,Open,Critical,Amit Kumar,
CUST03934,Network Issue,2024-10-11 07:24:49,In Progress,Low,Sneha Patel,
CUST03934,New Connection,2025-01-17 15:23:36,Closed,Low,Amit Kumar,2025-01-24 15:23:36
CUST03935,Plan Change,2024-09-14 12:43:11,In Progress,Critical,Rohit Rao,
CUST03935,Address Update,2026-02-18 17:59:25,In Progress,Medium,Neha Verma,
CUST03935,Plan Change,2025-04-15 06:57:06,In Progress,High,Kiran Das,
CUST03936,SIM Activation,2025-06-28 00:10:41,In Progress,Low,Sneha Patel,
CUST03936,Broadband Installation,2026-01-14 17:56:23,Resolved,Critical,Arjun Singh,2026-01-22 17:56:23
CUST03936,SIM Replacement,2025-07-10 10:58:49,In Progress,Critical,Arjun Singh,
CUST03937,Address Update,2025-02-28 19:18:34,In Progress,Critical,Sneha Patel,
CUST03937,Service Cancellation,2026-06-17 03:28:18,Open,Critical,Priya Reddy,
CUST03937,Broadband Installation,2026-02-14 16:40:32,Resolved,Medium,Kiran Das,2026-02-23 16:40:32
CUST03938,Address Update,2025-08-30 03:48:44,Open,Medium,Rahul Sharma,
CUST03938,Broadband Installation,2026-01-13 22:36:52,Open,Low,Amit Kumar,
CUST03938,Network Issue,2026-01-16 01:35:20,Open,Critical,Arjun Singh,
CUST03939,Bill Dispute,2024-08-10 16:18:31,Resolved,Medium,Amit Kumar,2024-08-14 16:18:31
CUST03939,Bill Dispute,2026-01-30 01:29:37,Closed,High,Amit Kumar,2026-02-03 01:29:37
CUST03939,Bill Dispute,2025-02-04 12:41:23,Open,Medium,Kiran Das,
CUST03940,Plan Change,2025-02-23 20:09:35,Open,Low,Rahul Sharma,
CUST03940,Plan Change,2024-06-29 10:44:24,Resolved,Medium,Rohit Rao,2024-07-06 10:44:24
CUST03941,Fiber Upgrade,2026-06-20 02:50:27,Open,Low,Neha Verma,
CUST03942,New Connection,2024-10-04 23:47:55,In Progress,Low,Sneha Patel,
CUST03942,Service Cancellation,2025-04-06 09:44:33,Closed,Critical,Priya Reddy,2025-04-13 09:44:33
CUST03942,Address Update,2026-06-07 06:30:24,In Progress,Medium,Rohit Rao,
CUST03942,New Connection,2024-10-07 13:16:09,Resolved,High,Rohit Rao,2024-10-11 13:16:09
CUST03943,Service Cancellation,2024-09-04 23:31:48,Resolved,Low,Rohit Rao,2024-09-10 23:31:48
CUST03943,Broadband Installation,2025-03-10 17:52:47,Closed,Medium,Arjun Singh,2025-03-16 17:52:47
CUST03943,Network Issue,2024-07-21 05:51:44,Resolved,Low,Sneha Patel,2024-07-27 05:51:44
CUST03944,Service Cancellation,2025-08-25 15:23:09,Closed,Low,Sneha Patel,2025-09-01 15:23:09
CUST03944,Broadband Installation,2026-03-08 17:28:03,Open,Low,Kiran Das,
CUST03944,Broadband Installation,2025-09-30 06:47:45,Open,Medium,Arjun Singh,
CUST03945,Fiber Upgrade,2025-07-10 15:38:20,Resolved,Low,Neha Verma,2025-07-15 15:38:20
CUST03945,Bill Dispute,2024-10-19 01:03:04,Open,Critical,Rahul Sharma,
CUST03946,Plan Change,2024-08-07 04:29:12,In Progress,High,Rohit Rao,
CUST03946,Network Issue,2026-01-30 06:04:52,Closed,Low,Arjun Singh,2026-02-09 06:04:52
CUST03947,Plan Change,2025-04-12 22:29:26,In Progress,High,Amit Kumar,
CUST03947,SIM Activation,2025-09-27 16:56:48,Open,High,Amit Kumar,
CUST03947,Bill Dispute,2024-10-27 07:39:17,Closed,Critical,Priya Reddy,2024-11-05 07:39:17
CUST03948,Plan Change,2025-12-11 03:48:20,Open,Critical,Rahul Sharma,
CUST03948,Service Cancellation,2025-04-25 04:35:21,In Progress,Low,Priya Reddy,
CUST03949,Plan Change,2024-07-19 01:29:09,Closed,High,Kiran Das,2024-07-22 01:29:09
CUST03949,Network Issue,2025-08-16 10:04:44,Resolved,High,Arjun Singh,2025-08-19 10:04:44
CUST03949,Plan Change,2026-01-14 19:56:32,In Progress,High,Priya Reddy,
CUST03950,Network Issue,2024-07-20 08:34:34,Open,Critical,Rahul Sharma,
CUST03950,Broadband Installation,2025-07-30 01:28:46,In Progress,High,Rohit Rao,
CUST03950,SIM Replacement,2025-08-22 20:41:16,Open,High,Arjun Singh,
CUST03950,Fiber Upgrade,2026-05-07 10:36:54,Closed,Low,Amit Kumar,2026-05-12 10:36:54
CUST03951,Bill Dispute,2026-05-14 13:10:56,Closed,High,Priya Reddy,2026-05-21 13:10:56
CUST03951,Broadband Installation,2026-02-09 08:40:21,Open,Low,Amit Kumar,
CUST03951,Fiber Upgrade,2025-05-26 12:22:50,Open,Critical,Rahul Sharma,
CUST03952,Broadband Installation,2026-05-26 21:49:02,In Progress,High,Neha Verma,
CUST03952,Address Update,2024-08-05 00:41:58,Resolved,Medium,Rahul Sharma,2024-08-11 00:41:58
CUST03952,SIM Activation,2024-07-08 13:54:35,In Progress,Critical,Amit Kumar,
CUST03953,Address Update,2026-01-14 10:28:11,In Progress,Low,Neha Verma,
CUST03953,New Connection,2024-10-30 06:45:15,Closed,Critical,Neha Verma,2024-11-02 06:45:15
CUST03953,Plan Change,2026-01-22 18:32:16,Resolved,Low,Neha Verma,2026-01-30 18:32:16
CUST03954,SIM Activation,2024-08-01 13:36:57,In Progress,Low,Rahul Sharma,
CUST03954,Address Update,2024-09-02 11:33:19,In Progress,Critical,Amit Kumar,
CUST03954,Broadband Installation,2025-12-09 04:07:13,Resolved,High,Neha Verma,2025-12-11 04:07:13
CUST03954,SIM Activation,2025-03-15 08:21:57,In Progress,Critical,Kiran Das,
CUST03955,Fiber Upgrade,2025-02-05 00:50:28,In Progress,Medium,Rahul Sharma,
CUST03956,Fiber Upgrade,2026-01-29 10:02:45,Open,Medium,Rohit Rao,
CUST03956,SIM Replacement,2025-06-16 18:14:31,In Progress,Low,Kiran Das,
CUST03956,Plan Change,2025-03-02 01:33:28,Open,Medium,Rohit Rao,
CUST03957,Fiber Upgrade,2024-07-04 22:23:09,Closed,Medium,Sneha Patel,2024-07-11 22:23:09
CUST03957,New Connection,2025-02-23 22:16:14,In Progress,Critical,Priya Reddy,
CUST03957,New Connection,2025-01-18 05:53:57,Resolved,Critical,Amit Kumar,2025-01-24 05:53:57
CUST03957,Broadband Installation,2025-08-05 18:21:27,Closed,Low,Sneha Patel,2025-08-10 18:21:27
CUST03958,New Connection,2025-02-19 18:03:35,Resolved,Medium,Rahul Sharma,2025-02-28 18:03:35
CUST03959,New Connection,2025-04-04 03:03:49,In Progress,Low,Amit Kumar,
CUST03959,New Connection,2024-11-19 07:59:27,Open,Critical,Rohit Rao,
CUST03959,Fiber Upgrade,2026-02-08 00:26:59,Closed,Medium,Arjun Singh,2026-02-13 00:26:59
CUST03960,Network Issue,2024-10-08 13:15:28,In Progress,Low,Arjun Singh,
CUST03960,Broadband Installation,2025-04-09 05:32:31,Closed,Low,Kiran Das,2025-04-17 05:32:31
