customer_id,request_id,complaint_category,complaint_description,complaint_date,status,resolution_notes,resolved_date
CUST03726,9381,Fiber Issue,Est labore ullam quod omnis at similique mollitia cum sed.,2025-05-10 01:15:13,Closed,Debitis laboriosam quae nesciunt ipsa quos unde animi quidem.,2025-05-15 01:15:13
CUST03728,9384,SIM Activation,Distinctio facilis ab porro blanditiis placeat.,2025-12-13 05:50:39,Open,,
CUST03728,9385,Plan Change,Alias recusandae iusto soluta vitae repellat.,2025-04-07 09:39:26,Open,,
CUST03729,9387,Billing Issue,Error tenetur inventore praesentium nulla vel tempore qui facilis.,2026-03-20 01:29:22,Open,,
CUST03729,9389,Slow Internet,Aperiam mollitia amet in aut enim.,2026-06-06 07:25:26,Open,,
CUST03730,9391,Billing Issue,Temporibus quo tenetur recusandae doloremque minus numquam optio earum doloribus ad.,2025-06-18 10:50:44,Resolved,Dolore laudantium ipsum unde sunt neque qui explicabo fuga nisi.,2025-06-20 10:50:44
CUST03730,9392,Network Issue,Libero dolore asperiores sed iste voluptate possimus eaque cupiditate.,2025-03-18 13:33:38,Closed,Voluptatem facere ex voluptate occaecati mollitia sit blanditiis vitae.,2025-03-24 13:33:38
CUST03731,9394,Billing Issue,Quibusdam quaerat doloremque exercitationem perferendis ut accusantium.,2024-10-16 20:02:15,Closed,Ut nisi explicabo est tempora debitis non mollitia praesentium.,2024-10-21 20:02:15
CUST03732,9397,Call Drop,Maiores quo ullam autem enim maxime unde modi consectetur sapiente reiciendis.,2024-08-09 07:19:15,Open,,
CUST03733,9398,Call Drop,Voluptates tenetur pariatur eligendi aperiam et accusamus.,2025-07-25 13:56:07,Open,,
CUST03733,9400,Billing Issue,Fuga quasi non voluptatem ratione iure incidunt blanditiis veritatis aut.,2025-01-01 03:56:59,Resolved,Voluptatem a architecto maxime minima quo facere voluptatum vero.,2025-01-04 03:56:59
CUST03734,9403,Service Quality,Consequuntur veniam nam ullam ipsa facere tempore recusandae debitis alias necessitatibus.,2026-04-28 10:15:34,Closed,Excepturi consequatur fuga sequi nesciunt omnis amet.,2026-05-01 10:15:34
CUST03734,9404,Billing Issue,Suscipit atque quia repellendus minima odit totam.,2026-05-25 15:46:30,In Progress,,
CUST03735,9405,Service Quality,Ipsam reprehenderit id perspiciatis voluptate nemo iste.,2025-02-18 04:33:31,In Progress,,
CUST03737,9409,Service Quality,Fugiat mollitia aliquam voluptas expedita ipsa est veniam soluta vitae quas iste.,2025-11-26 14:12:32,Resolved,Cumque explicabo omnis et quidem soluta assumenda animi sed ratione tenetur eius eius.,2025-11-27 14:12:32
CUST03738,9412,Fiber Issue,Incidunt velit dicta voluptates laudantium sed.,2025-05-30 06:41:16,Resolved,Maiores ipsam quis quam dolor voluptatibus cupiditate iusto earum aut ad eaque doloremque.,2025-06-02 06:41:16
CUST03739,9413,Call Drop,Ullam nulla iusto laudantium illo illo sequi consectetur incidunt debitis.,2024-08-29 05:25:40,In Progress,,
CUST03739,9414,Plan Change,Tempora animi nesciunt debitis quae explicabo ipsum dolores tenetur velit quas cum odit.,2026-01-25 22:28:03,Open,,
CUST03739,9415,Service Quality,Maiores omnis quisquam iure consectetur cupiditate unde excepturi cupiditate.,2025-08-01 20:23:25,Closed,Repellat dicta ad sint praesentium inventore explicabo doloribus inventore officia unde quaerat.,2025-08-02 20:23:25
CUST03740,9416,Service Quality,Possimus dolorem nulla impedit pariatur voluptates esse adipisci esse.,2026-02-06 19:46:30,Closed,Veniam officiis autem laudantium quam molestiae accusamus soluta voluptate sit.,2026-02-13 19:46:30
CUST03740,9417,Recharge Failure,Soluta ducimus animi repellat numquam non eum pariatur ut suscipit fugit est provident pariatur.,2025-03-02 03:06:53,Open,,
CUST03740,9418,Service Quality,Doloribus sapiente consectetur deserunt natus rem.,2024-07-05 00:21:33,Open,,
CUST03741,9419,SIM Activation,Enim aspernatur natus alias quo quas molestiae consectetur illum molestias ipsa animi.,2026-03-26 09:05:06,In Progress,,
CUST03741,9421,Service Quality,Soluta illum necessitatibus cupiditate tempora tenetur.,2025-07-27 13:16:44,Closed,Temporibus modi odit necessitatibus provident aspernatur quos recusandae illo cupiditate ab doloremque.,2025-08-01 13:16:44
CUST03742,9424,Recharge Failure,Laboriosam possimus velit rem molestiae distinctio.,2024-12-23 03:45:49,Closed,Nobis totam amet dolorum omnis ad nisi blanditiis deleniti aut adipisci.,2024-12-30 03:45:49
CUST03742,9425,Fiber Issue,Dolore quidem id voluptates perferendis harum odio.,2025-08-04 15:21:39,In Progress,,
CUST03743,9426,Service Quality,Repellendus aspernatur neque quae ratione culpa deserunt laudantium rerum.,2024-08-21 12:53:29,In Progress,,
CUST03743,9427,Call Drop,Ducimus quo labore ad maxime et maiores eius quisquam adipisci vel.,2025-11-18 11:28:07,Closed,Adipisci repudiandae similique harum recusandae tempora blanditiis perferendis a.,2025-11-25 11:28:07
CUST03744,9429,Plan Change,Corporis voluptate dicta cupiditate totam aliquam quo voluptates nam.,2024-12-19 12:59:35,Closed,Iste aperiam vitae commodi neque officiis provident consequuntur harum asperiores quibusdam vero numquam maiores et.,2024-12-24 12:59:35
CUST03744,9430,Billing Issue,Nihil facere laudantium nemo error ipsam voluptas perferendis mollitia.,2025-01-09 15:53:58,Open,,
CUST03745,9432,Recharge Failure,Mollitia modi fugit ab dolores dolor.,2026-06-12 07:30:12,Open,,
CUST03745,9433,Billing Issue,Accusamus quisquam numquam cumque eaque voluptas facilis rem commodi tempora quae eveniet.,2024-10-14 13:28:33,In Progress,,
CUST03747,9438,Recharge Failure,Modi esse aspernatur voluptas magnam beatae accusantium.,2026-04-19 05:12:10,In Progress,,
CUST03748,9441,Billing Issue,Accusamus corrupti accusamus laudantium eius eum illum facere reprehenderit eius enim omnis.,2025-10-16 08:23:20,In Progress,,
CUST03748,9442,Fiber Issue,Nihil ullam provident nemo sunt quibusdam quod enim quidem ratione dolorem rem quidem.,2026-05-20 03:42:21,Closed,Aliquid distinctio sunt quibusdam eligendi odio culpa.,2026-05-23 03:42:21
CUST03750,9445,Billing Issue,Deserunt vel soluta soluta occaecati corporis dolores ducimus recusandae iste aperiam ipsa.,2025-04-22 23:14:26,Resolved,Assumenda autem similique cum reprehenderit placeat vitae assumenda exercitationem adipisci quo.,2025-04-26 23:14:26
CUST03750,9446,Fiber Issue,Libero hic quo veniam pariatur eligendi.,2025-07-08 04:02:29,In Progress,,
CUST03751,9447,Recharge Failure,Fugiat dicta similique delectus ipsam quia.,2025-10-11 08:56:53,In Progress,,
CUST03752,9450,Recharge Failure,Labore voluptatum eius nostrum soluta consequuntur aut sapiente consequuntur illo sit.,2026-04-26 22:20:12,Resolved,Itaque nesciunt nam voluptates tempora dolorem eius alias corporis perspiciatis placeat.,2026-05-01 22:20:12
CUST03752,9451,SIM Activation,Molestias officia excepturi quibusdam magni ducimus mollitia quam est vero quasi voluptate soluta.,2025-05-08 05:36:05,Open,,
CUST03752,9452,Service Quality,Tempora corporis voluptas doloremque praesentium corporis atque repudiandae qui similique dolor possimus quas.,2026-04-14 11:07:06,In Progress,,
CUST03752,9453,SIM Activation,Delectus cupiditate consectetur cupiditate atque voluptate sapiente eos distinctio.,2026-06-26 16:08:09,Resolved,Consequuntur facilis maiores aut illum totam molestias.,2026-07-03 16:08:09
CUST03753,9454,SIM Activation,Impedit illo laudantium quis perferendis quisquam facilis saepe reiciendis sint debitis.,2026-05-18 16:08:55,Resolved,Aliquid magni accusantium perferendis saepe laborum nobis vel mollitia eligendi nisi quos.,2026-05-22 16:08:55
CUST03753,9455,Network Issue,Eum ex ex quasi amet possimus minus omnis similique asperiores impedit laboriosam dolorem.,2025-03-24 07:44:48,In Progress,,
CUST03754,9456,SIM Activation,Tempora natus porro temporibus ipsum molestiae nesciunt ratione odio error aut corrupti illo.,2025-02-24 10:20:30,Open,,
CUST03754,9458,Billing Issue,Atque porro vero maxime at labore sunt optio iusto maxime blanditiis.,2025-04-18 07:32:40,In Progress,,
CUST03756,9461,SIM Activation,Reiciendis suscipit deserunt sapiente ab laboriosam.,2025-02-21 00:50:16,Resolved,Omnis occaecati odio voluptatem id suscipit saepe soluta.,2025-02-25 00:50:16
CUST03756,9462,Call Drop,Autem ipsa molestias laborum veniam ipsa iusto eius rem sunt rem.,2025-02-13 04:58:18,Closed,Laborum nobis distinctio repellat quos voluptatibus tempora voluptatum.,2025-02-18 04:58:18
CUST03758,9466,Service Quality,Aspernatur maxime dolor consequuntur accusantium suscipit minima magni optio aspernatur et ratione reiciendis.,2024-09-22 23:06:19,Resolved,Praesentium soluta ipsam doloremque sit facere id excepturi voluptate doloremque possimus fugiat quibusdam molestiae neque.,2024-09-23 23:06:19
CUST03758,9467,Plan Change,Fugit voluptate ratione earum sint tenetur modi.,2025-09-21 23:37:47,Open,,
CUST03758,9468,Slow Internet,Porro voluptas ipsa amet animi eius eius ducimus quas.,2026-05-22 05:24:52,In Progress,,
CUST03759,9469,Billing Issue,Illo consequuntur praesentium atque consequuntur culpa sit pariatur.,2024-08-01 19:41:10,Open,,
CUST03760,9470,Service Quality,Omnis hic aspernatur consequatur dolores reprehenderit maiores similique iusto error.,2025-01-24 21:50:26,Open,,
CUST03760,9471,Billing Issue,Labore temporibus ullam dolore quaerat molestias labore dicta harum eaque.,2025-03-14 07:29:17,Closed,Commodi accusamus animi nam enim eligendi enim.,2025-03-21 07:29:17
CUST03760,9473,Slow Internet,Illo aspernatur nisi officiis sunt in.,2026-04-04 01:35:10,In Progress,,
CUST03761,9474,Network Issue,Quo quidem iste ad ea sunt.,2025-04-08 10:46:46,Open,,
CUST03761,9476,Service Quality,Non cum quidem magnam nam impedit pariatur dolore alias dolorem numquam.,2024-12-08 08:58:03,In Progress,,
CUST03762,9477,Slow Internet,Repudiandae dicta nihil fugiat porro dicta et repellendus non ut eligendi dolor repellat.,2025-11-26 10:33:28,Closed,Enim quo deserunt culpa repellendus voluptas repellendus.,2025-12-03 10:33:28
CUST03762,9478,Call Drop,Aut debitis necessitatibus sint quam quasi officiis non ullam.,2025-04-06 18:26:36,In Progress,,
CUST03763,9479,Network Issue,Veritatis aliquam officiis quasi dolorem id fugit et.,2026-05-28 20:15:13,Resolved,Impedit cum ullam laudantium eveniet exercitationem aut ad deleniti praesentium.,2026-06-01 20:15:13
CUST03763,9480,Network Issue,Autem incidunt repudiandae itaque rem quidem voluptatem fuga cum numquam.,2025-05-13 09:04:42,Open,,
CUST03763,9481,Fiber Issue,Animi vel fugit assumenda cumque itaque laboriosam aperiam.,2026-06-21 06:54:08,Closed,Optio quibusdam debitis commodi a perspiciatis id labore iste expedita.,2026-06-28 06:54:08
CUST03764,9482,Billing Issue,Ullam nesciunt explicabo repellendus distinctio accusantium.,2025-05-23 22:40:07,Closed,Veniam dolor veritatis eligendi iste ullam soluta rem praesentium ad quasi omnis.,2025-05-24 22:40:07
CUST03764,9484,Billing Issue,Accusamus id quos vitae non quisquam accusantium.,2025-02-02 00:05:29,Resolved,Inventore dolorum voluptatem quia unde mollitia cupiditate dolores vitae.,2025-02-07 00:05:29
CUST03765,9485,Network Issue,Voluptas aliquid possimus optio quis iusto illum possimus qui est voluptatem quia provident.,2024-10-01 08:45:00,Closed,Expedita sint odit ut sit saepe voluptates cupiditate enim illum molestias eum.,2024-10-05 08:45:00
CUST03766,9487,Recharge Failure,Corrupti voluptate debitis illo atque quis eius vel.,2026-03-25 10:22:52,Resolved,Nam numquam enim recusandae recusandae nulla quae dolorum quia sunt cum dicta.,2026-03-30 10:22:52
CUST03766,9488,Service Quality,Nisi doloribus illo tempore itaque debitis suscipit in inventore deserunt.,2024-09-21 20:35:36,Closed,Inventore quam eaque eaque voluptatum quasi vitae exercitationem quo.,2024-09-24 20:35:36
CUST03766,9489,Plan Change,Laboriosam fugit velit maxime deleniti asperiores sit repellat ipsum blanditiis quas.,2024-09-17 16:58:16,Open,,
CUST03767,9492,SIM Activation,Minus sed iste in molestias dolor odit vel maxime amet mollitia dolor blanditiis.,2025-05-14 03:46:18,In Progress,,
CUST03767,9493,Billing Issue,Numquam iure odit laboriosam pariatur expedita fugiat harum commodi.,2025-06-21 16:41:27,Closed,Dolorem voluptatem ab cupiditate sint assumenda neque sunt voluptatem.,2025-06-24 16:41:27
CUST03768,9494,Slow Internet,Recusandae optio labore beatae et commodi labore delectus esse error quidem modi numquam.,2024-07-24 23:40:33,Open,,
CUST03768,9496,Billing Issue,Repudiandae veritatis doloremque eligendi occaecati aut aliquid facilis hic explicabo est amet similique.,2026-04-16 14:35:57,Resolved,A quisquam ut praesentium animi praesentium dicta numquam aut vitae laudantium et.,2026-04-20 14:35:57
CUST03769,9499,Billing Issue,Aspernatur nihil perferendis facere mollitia rerum deserunt laborum odio vel.,2025-06-09 20:48:21,In Progress,,
CUST03770,9500,Fiber Issue,Nam perferendis atque doloremque id provident corrupti quos.,2025-07-08 16:56:16,Open,,
CUST03771,9501,Recharge Failure,Dolor nostrum ipsa quibusdam cupiditate repudiandae incidunt.,2024-12-14 10:23:26,In Progress,,
CUST03771,9503,Recharge Failure,Ex itaque saepe vitae quod id praesentium eos reiciendis pariatur nulla ducimus.,2025-02-17 09:07:50,Resolved,Quod ipsa reprehenderit facilis corrupti veniam perspiciatis repellat est necessitatibus atque eius recusandae.,2025-02-19 09:07:50
CUST03772,9505,Network Issue,Sint quia molestias neque eveniet eum laboriosam.,2026-02-16 11:21:30,Open,,
CUST03772,9506,Billing Issue,Aliquid fuga temporibus adipisci quia sint ipsum perferendis qui.,2025-07-03 06:10:55,Resolved,Voluptates iste ducimus veniam ut sunt non voluptate asperiores corrupti.,2025-07-09 06:10:55
CUST03772,9507,Service Quality,Officia accusamus quo dicta magnam blanditiis quo.,2025-06-06 08:22:56,Closed,Eos beatae accusamus ab modi eaque assumenda neque consequatur.,2025-06-10 08:22:56
CUST03773,9508,Fiber Issue,Praesentium sapiente provident in nemo aut nulla dolores et.,2025-06-08 14:02:26,Open,,
CUST03773,9510,Recharge Failure,In dignissimos officia nisi quas placeat aspernatur aut.,2024-12-04 04:20:17,Resolved,Expedita dolor reprehenderit deserunt at soluta minima exercitationem.,2024-12-08 04:20:17
CUST03773,9511,Fiber Issue,Facilis facere molestias commodi neque porro saepe eaque maiores voluptatum incidunt sint.,2025-11-28 16:04:53,Resolved,Temporibus nulla eius veritatis tempora laborum suscipit libero dolorum ea.,2025-12-03 16:04:53
CUST03775,9514,Call Drop,Explicabo cupiditate accusantium magnam exercitationem officiis dolores.,2025-12-18 16:58:08,In Progress,,
CUST03775,9515,Call Drop,Voluptatibus praesentium odit culpa suscipit magnam.,2024-12-29 04:07:00,Resolved,Quas culpa dolore impedit maiores nemo voluptate a at occaecati nostrum eum unde fugiat.,2025-01-04 04:07:00
CUST03776,9517,Service Quality,Molestiae recusandae blanditiis cum eaque blanditiis.,2024-10-30 20:55:27,Open,,
CUST03776,9520,Network Issue,Tempora commodi maxime est accusamus veniam.,2026-06-27 14:15:03,Open,,
CUST03777,9521,Fiber Issue,Sit tenetur maiores saepe id vero nobis dolor laborum.,2025-08-24 07:01:06,In Progress,,
CUST03777,9522,Network Issue,Excepturi ipsam cupiditate nihil illo et iure reprehenderit velit corporis impedit deleniti sequi ipsum.,2026-06-29 09:33:11,Resolved,Quam distinctio minima officiis veniam aspernatur voluptatem rerum blanditiis molestiae natus porro quos.,2026-07-03 09:33:11
CUST03778,9524,Call Drop,Eos amet sint deleniti nesciunt voluptatibus alias nam eligendi.,2025-04-14 00:41:58,Open,,
CUST03778,9525,Slow Internet,Numquam libero nemo sed debitis itaque maxime sapiente veniam qui.,2026-06-13 21:44:36,Closed,Temporibus eos molestiae quia ad ipsum cumque similique iure quas iure atque consequatur ea dolore.,2026-06-18 21:44:36
CUST03778,9526,Billing Issue,Deserunt quasi perferendis tempore repellat adipisci veniam.,2025-10-26 23:07:41,Closed,At pariatur iste quae sint harum voluptates dolores quas accusantium necessitatibus sunt.,2025-11-02 23:07:41
CUST03779,9527,Plan Change,Reprehenderit numquam veniam quae in similique repellat voluptatum.,2024-12-10 16:00:49,Closed,Fugit commodi officia esse architecto beatae facere quibusdam quos dicta quisquam earum.,2024-12-12 16:00:49
CUST03779,9528,Call Drop,Minima quod architecto vitae quae temporibus tenetur quibusdam accusantium.,2025-04-14 11:44:36,Open,,
CUST03780,9529,Billing Issue,Voluptas tempora perferendis alias cupiditate nulla est laudantium facere incidunt neque perferendis provident.,2025-04-08 21:22:06,Closed,Tempore iusto id placeat expedita ullam aliquam.,2025-04-15 21:22:06
CUST03782,9532,SIM Activation,Quia esse repellendus iure placeat eligendi ea vel.,2024-08-12 13:46:23,Open,,
CUST03782,9533,Recharge Failure,Soluta laborum quod ex quasi quidem voluptas accusantium eaque quis consequatur provident maiores.,2026-05-06 06:03:45,Open,,
CUST03782,9534,Service Quality,Impedit tenetur a illum incidunt accusantium.,2026-03-03 06:35:09,In Progress,,
CUST03784,9537,Slow Internet,Cumque cum in esse odit cumque eligendi sunt laboriosam soluta dolorum eum non facere.,2025-03-29 08:25:03,Closed,Vitae maiores similique non sed expedita dolorem tenetur incidunt placeat iste fugiat minima illo eveniet voluptatum.,2025-03-30 08:25:03
CUST03784,9538,Billing Issue,Ducimus vero in nostrum sunt occaecati esse rem labore perferendis vero.,2025-08-29 05:53:25,In Progress,,
CUST03785,9540,Billing Issue,Porro minus ullam quo repellat temporibus natus possimus dolor tempora.,2024-12-20 17:06:24,Resolved,Et maiores vitae et corrupti eaque officia voluptates commodi atque at voluptatem soluta.,2024-12-27 17:06:24
CUST03785,9541,Plan Change,Nisi quia voluptas eligendi sunt doloremque facere atque modi.,2024-08-16 13:42:18,Open,,
CUST03785,9542,Plan Change,At quos ex qui quidem non inventore temporibus fugiat dolores quam animi numquam.,2026-01-02 09:27:12,Closed,Culpa inventore sunt perferendis aperiam quod quisquam numquam consequatur a id adipisci aspernatur assumenda expedita.,2026-01-03 09:27:12
CUST03785,9543,Call Drop,Iure temporibus molestias quasi quos illo.,2025-10-14 15:55:59,Resolved,Eius rem enim reiciendis nemo sint enim recusandae dolore natus dolor repudiandae sit modi sed.,2025-10-16 15:55:59
CUST03786,9544,Recharge Failure,Commodi modi accusantium consectetur sequi accusantium possimus molestiae occaecati dolorem dolorum quia saepe.,2025-01-20 21:08:47,Resolved,Atque consectetur adipisci quibusdam corrupti ducimus aperiam ipsa aperiam quae tenetur earum aspernatur.,2025-01-26 21:08:47
CUST03787,9546,Service Quality,Magni mollitia culpa cupiditate omnis nostrum doloribus vero laboriosam fugit quidem ad ad.,2025-10-24 02:41:54,Open,,
CUST03787,9547,Plan Change,Sint illum beatae qui corrupti maxime iste quasi esse optio.,2025-05-19 21:01:39,Closed,Nobis eum illum perferendis aliquid architecto error ducimus.,2025-05-20 21:01:39
CUST03788,9548,Plan Change,Fugiat voluptas odit repellat corrupti modi sunt odio vitae.,2025-05-03 23:45:03,In Progress,,
CUST03789,9549,Plan Change,Hic quaerat quo nam at dolores alias recusandae voluptate saepe voluptate.,2025-04-09 22:03:02,Resolved,Eveniet aliquid odio excepturi asperiores dolor doloremque non explicabo delectus.,2025-04-15 22:03:02
CUST03790,9551,SIM Activation,Architecto accusantium modi neque sint odio ex odit sapiente ducimus aut.,2024-09-21 01:44:38,Open,,
CUST03791,9552,Service Quality,Accusantium eaque beatae nisi perspiciatis vitae.,2024-09-03 03:22:08,Resolved,Saepe assumenda quos nam ad maxime occaecati.,2024-09-07 03:22:08
CUST03791,9553,Plan Change,Consectetur exercitationem reiciendis minima reiciendis animi eligendi unde ipsam quas.,2025-06-10 19:50:05,Open,,
CUST03792,9555,SIM Activation,Quas ex commodi unde facilis voluptatem repellendus.,2026-04-14 07:25:19,In Progress,,
CUST03792,9556,SIM Activation,Praesentium explicabo adipisci vel fugit veritatis illo velit adipisci dolorum debitis optio culpa deleniti.,2025-07-17 04:16:23,Resolved,Maiores aliquam accusamus architecto laborum corrupti inventore odio possimus non a officiis harum inventore.,2025-07-22 04:16:23
CUST03792,9557,Slow Internet,Nobis delectus nostrum nisi doloremque ipsum sapiente architecto quis quae est ad enim.,2025-02-16 12:07:50,Closed,Minus neque tempora sapiente dolor asperiores sit accusamus facere dolores.,2025-02-21 12:07:50
CUST03793,9559,Network Issue,Est quaerat veniam sequi rem in sint non tempora ab at.,2025-10-04 08:05:41,In Progress,,
CUST03794,9560,Network Issue,Totam dicta modi excepturi eveniet explicabo incidunt ad ab.,2025-11-17 16:46:17,Open,,
CUST03795,9562,Network Issue,Atque in unde voluptatibus vel amet animi.,2026-04-18 22:01:12,In Progress,,
CUST03795,9563,Call Drop,Iste consequatur sed excepturi perspiciatis vel.,2025-06-06 09:21:41,Closed,Id quam sit illo modi nobis iusto adipisci necessitatibus iste vel magnam necessitatibus placeat aut.,2025-06-13 09:21:41
CUST03795,9564,Slow Internet,Reiciendis voluptas nobis officiis eum quidem laboriosam quisquam.,2026-01-23 03:00:34,Resolved,Consectetur inventore veritatis officiis numquam omnis maiores at repellendus.,2026-01-29 03:00:34
CUST03796,9565,Network Issue,Itaque possimus sequi maxime earum assumenda asperiores error exercitationem sunt nisi veniam amet possimus.,2024-12-05 03:56:17,Closed,Nisi quis neque iure atque laboriosam quaerat doloribus itaque culpa harum a dolor.,2024-12-10 03:56:17
CUST03799,9569,Slow Internet,Quaerat perferendis saepe magnam aut cupiditate officiis fuga aliquam repellat.,2026-05-22 21:22:09,Resolved,Esse sapiente explicabo earum provident corrupti mollitia illum aut excepturi illum illo.,2026-05-26 21:22:09
CUST03799,9570,Billing Issue,Eos dolorem fugit aspernatur amet maxime id.,2025-04-27 08:17:08,Open,,
CUST03800,9571,Service Quality,Dolorum modi minus aperiam eaque labore ipsum dolor quam doloremque inventore minus omnis.,2026-01-03 17:21:40,Resolved,Dignissimos placeat libero expedita facere sed voluptas labore doloribus.,2026-01-04 17:21:40
CUST03800,9572,Fiber Issue,Dignissimos corporis tempore ab nihil maiores quam a.,2026-01-18 11:28:56,Open,,
CUST03801,9573,Service Quality,Et aperiam voluptatibus natus tempore rerum praesentium quidem deserunt rem ea.,2025-08-16 23:34:59,Closed,Rerum corrupti nisi amet cumque porro recusandae voluptates qui eaque iusto blanditiis modi.,2025-08-20 23:34:59
CUST03801,9575,Call Drop,Vitae assumenda suscipit sequi ducimus reprehenderit provident.,2024-08-09 19:25:21,In Progress,,
CUST03802,9576,Slow Internet,Omnis beatae blanditiis consequatur nihil libero molestiae.,2025-05-06 11:01:07,Open,,
CUST03803,9578,Slow Internet,Tempore quam blanditiis inventore consectetur sunt facilis mollitia doloremque suscipit deserunt ipsa quis corrupti.,2026-03-01 00:11:51,In Progress,,
CUST03804,9580,Billing Issue,Quibusdam voluptatem vitae labore vitae ab repellendus maiores tempora voluptatibus.,2024-09-09 18:55:07,Open,,
CUST03805,9581,Network Issue,Esse ut tempora sunt molestias iure aut animi quo ipsam.,2025-07-13 04:22:26,Open,,
CUST03806,9583,Slow Internet,Illo quae non excepturi temporibus quasi reiciendis doloremque aliquam esse qui laborum.,2025-09-24 11:02:21,In Progress,,
CUST03807,9586,Service Quality,Atque neque nihil possimus aspernatur suscipit repudiandae atque deserunt.,2025-04-26 05:13:11,In Progress,,
CUST03808,9588,Slow Internet,Quam deserunt ullam quisquam nulla sed delectus.,2025-04-06 18:33:15,Closed,Esse aliquam fugit commodi in in eum placeat.,2025-04-08 18:33:15
CUST03808,9590,Billing Issue,Dicta dolorem eaque nam cupiditate facilis assumenda ad.,2024-07-19 11:02:01,In Progress,,
CUST03808,9591,Service Quality,Suscipit dolorum molestiae vitae minima eos illum voluptas.,2025-04-17 12:53:28,Open,,
CUST03809,9592,Network Issue,Natus magni minima dicta esse sed ab minima corporis provident incidunt eos iure.,2026-06-06 07:19:57,In Progress,,
CUST03812,9596,Call Drop,Minima numquam suscipit impedit placeat illum.,2024-11-08 02:46:51,Open,,
CUST03814,9601,Plan Change,Deserunt excepturi alias reprehenderit rem enim.,2026-06-13 09:57:28,Open,,
CUST03815,9602,Slow Internet,Excepturi vel cum sapiente id ullam.,2026-01-15 03:38:33,Closed,Cum repellendus quaerat numquam ab voluptas rem aperiam fuga minima sed sunt excepturi sint.,2026-01-21 03:38:33
CUST03816,9606,SIM Activation,Ea nostrum dolorum enim ipsa labore nihil deserunt.,2025-12-31 09:00:07,In Progress,,
CUST03816,9607,Fiber Issue,Modi vero quibusdam a eum libero provident.,2025-02-18 18:21:54,Resolved,Nihil quia natus soluta magnam quas blanditiis ullam.,2025-02-24 18:21:54
CUST03817,9609,Network Issue,Harum odit eligendi nulla fugit ipsam consequuntur sequi.,2025-08-02 22:10:01,Open,,
CUST03818,9611,Service Quality,Distinctio iste dolorum voluptatem nesciunt autem expedita assumenda.,2026-01-26 23:58:58,Open,,
CUST03818,9612,Plan Change,Nobis culpa in illo nemo sequi odio numquam consectetur deleniti reiciendis.,2025-11-12 23:38:07,Closed,Numquam earum vitae sunt distinctio aspernatur voluptatem doloribus deserunt reiciendis recusandae itaque quod fugiat deleniti.,2025-11-17 23:38:07
CUST03819,9613,Billing Issue,Libero inventore ducimus fugiat labore sint repellat.,2025-06-18 11:53:41,Resolved,Rerum omnis architecto earum natus quos voluptates vitae distinctio omnis maxime fuga deleniti possimus vel.,2025-06-25 11:53:41
CUST03821,9617,Service Quality,Corrupti voluptatum magnam aliquam repudiandae occaecati laborum dignissimos eius.,2026-01-26 18:43:10,Closed,Dignissimos impedit ab enim nisi unde autem accusamus minima.,2026-01-27 18:43:10
CUST03821,9620,Service Quality,Explicabo autem eligendi adipisci eius modi magnam ullam facere maxime aut vitae unde.,2026-01-13 08:58:38,Closed,Possimus ratione magnam minima doloribus vel dolores in fuga velit eveniet voluptas temporibus earum.,2026-01-15 08:58:38
CUST03822,9622,Fiber Issue,Facilis accusantium qui consequuntur tempore neque libero aperiam deleniti ut laudantium veritatis.,2024-11-17 13:39:02,Closed,Quis itaque expedita perferendis mollitia nobis est.,2024-11-24 13:39:02
CUST03822,9623,Call Drop,Corrupti exercitationem sint sint voluptate architecto consectetur illum eos iusto.,2024-07-23 11:32:17,Open,,
CUST03822,9624,Recharge Failure,Odit totam corrupti quibusdam quaerat modi veniam facilis veniam ea nisi mollitia suscipit.,2024-07-19 05:19:56,Closed,Sint perferendis veritatis quas aliquid amet accusamus recusandae.,2024-07-24 05:19:56
CUST03823,9625,Network Issue,Eos vel quis quisquam in voluptate maxime eum iste reprehenderit cum.,2024-12-19 15:58:56,Open,,
CUST03825,9628,Service Quality,Quas cupiditate dolor quis eius nemo nihil illum repellat.,2025-09-03 01:55:15,Closed,Nemo eveniet commodi reiciendis sequi veritatis rem mollitia est perspiciatis sapiente.,2025-09-06 01:55:15
CUST03825,9629,Slow Internet,Voluptatem consequatur recusandae qui ut quaerat.,2024-07-24 18:25:11,Open,,
CUST03825,9630,Service Quality,Placeat dolore eius error sint aliquid velit adipisci odit vitae provident omnis voluptas.,2025-06-21 17:34:28,Closed,Voluptates necessitatibus laboriosam placeat voluptatibus ipsa asperiores nihil.,2025-06-23 17:34:28
CUST03825,9631,Fiber Issue,Praesentium eveniet similique molestiae quidem ullam laborum quos expedita quis quos deserunt vitae.,2025-12-29 02:24:57,Resolved,Magnam nihil animi explicabo sunt ad beatae qui dolorem ad iste at.,2026-01-02 02:24:57
CUST03826,9632,Slow Internet,Incidunt eos necessitatibus cum inventore eos reprehenderit at.,2025-03-07 06:39:30,Closed,Sunt repellat sequi pariatur voluptatibus ipsum facere quaerat vero suscipit.,2025-03-14 06:39:30
CUST03826,9633,Fiber Issue,Voluptatum harum voluptatibus repellendus tenetur ducimus repellat laborum iusto similique ab impedit.,2025-08-20 02:54:03,Resolved,Ea non aperiam aliquid perferendis vel occaecati occaecati tenetur ut deleniti.,2025-08-27 02:54:03
