customer_id,sim_number,activation_date,activation_status,kyc_status,activated_by
CUST03747,89329036346066406060,2024-10-01 09:42:22,Failed,Rejected,EMP106
CUST03748,89876005042423399353,2025-03-11 05:43:05,Pending,Verified,EMP106
CUST03749,89140874439544953225,2025-11-28 07:05:51,Activated,Verified,EMP105
CUST03750,89407149120979648461,2024-08-18 18:09:08,Failed,Verified,EMP105
CUST03751,89262188102998005800,2026-05-22 14:38:59,Activated,Rejected,EMP105
CUST03752,89275466857397441808,2025-08-22 05:42:02,Pending,Rejected,EMP104
CUST03753,89968771371112566886,2026-02-04 01:45:48,Activated,Verified,EMP104
CUST03754,89756369977002491727,2025-01-24 16:42:02,Pending,Pending,EMP106
CUST03755,89034832087208670449,2026-03-16 06:03:23,Activated,Pending,EMP107
CUST03756,89423734635872140723,2026-04-22 16:25:53,Activated,Verified,EMP106
CUST03757,89765679609010517736,2026-06-17 07:39:28,Pending,Rejected,EMP108
CUST03758,89512511607668900735,2026-06-22 08:01:14,Pending,Verified,EMP107
CUST03759,89291606326820170590,2025-08-07 16:37:31,Activated,Pending,EMP107
CUST03760,89205692151066843555,2024-10-29 18:49:21,Failed,Verified,EMP105
CUST03761,89456358953265913886,2025-08-29 02:13:02,Activated,Verified,EMP104
CUST03762,89492690466629410983,2026-06-17 06:03:00,Activated,Rejected,EMP102
CUST03763,89216149271535410845,2025-07-05 15:57:39,Pending,Verified,EMP102
CUST03764,89604257804976304424,2024-08-27 18:17:27,Activated,Pending,EMP106
CUST03765,89878479438757252753,2025-01-09 15:30:32,Activated,Pending,EMP108
CUST03766,89405000439747589610,2025-05-03 13:44:02,Activated,Verified,EMP102
CUST03767,89214618205734718720,2025-06-27 00:41:43,Activated,Pending,EMP103
CUST03768,89463446869607209969,2025-01-31 06:59:57,Activated,Verified,EMP108
CUST03769,89748817814736267741,2026-03-05 17:42:13,Activated,Verified,EMP107
CUST03770,89090444028070517400,2025-07-18 06:34:58,Activated,Verified,EMP108
CUST03771,89370513600235573295,2024-06-30 05:12:41,Activated,Rejected,EMP105
CUST03772,89188344416304181867,2025-03-19 07:00:36,Activated,Pending,EMP102
CUST03773,89990474736377639412,2024-12-13 06:51:10,Activated,Verified,EMP101
CUST03774,89835069334085187561,2025-03-17 22:37:38,Pending,Rejected,EMP108
CUST03775,89947409550591597800,2024-09-27 22:59:43,Pending,Pending,EMP102
CUST03776,89097493558172506674,2026-06-13 17:46:20,Activated,Rejected,EMP102
CUST03777,89118882630868933403,2024-10-17 09:59:34,Failed,Rejected,EMP104
CUST03778,89989610558380208413,2026-04-28 12:47:15,Activated,Verified,EMP104
CUST03779,89625950688808272034,2024-09-09 03:35:51,Activated,Pending,EMP104
CUST03780,89090139858723814643,2026-04-07 17:57:40,Activated,Verified,EMP107
CUST03781,89221537353152946069,2026-01-12 17:03:04,Activated,Pending,EMP106
CUST03782,89461241034728099902,2026-01-26 21:52:42,Activated,Verified,EMP103
CUST03783,89712849371763833368,2024-12-24 12:49:00,Failed,Rejected,EMP108
CUST03784,89918060449825956405,2025-10-03 17:30:19,Activated,Rejected,EMP107
CUST03785,89989840174063387710,2026-05-09 22:23:52,Activated,Rejected,EMP101
CUST03786,89132157243927950707,2026-03-26 23:12:09,Activated,Verified,EMP102
CUST03787,89515079596104534106,2025-04-13 00:59:55,Pending,Verified,EMP106
CUST03788,89366777006170938399,2026-04-29 15:49:59,Pending,Verified,EMP106
CUST03789,89503508896227885646,2026-02-14 08:09:24,Activated,Verified,EMP108
CUST03790,89548038041635474542,2024-12-07 09:20:39,Failed,Rejected,EMP106
CUST03791,89027177842496403476,2025-04-20 01:38:06,Activated,Verified,EMP107
CUST03792,89516063809385029492,2025-12-16 10:04:46,Activated,Rejected,EMP101
CUST03793,89975370701646514124,2025-07-30 17:37:39,Pending,Rejected,EMP102
CUST03794,89808280473400353932,2025-01-27 07:19:59,Failed,Pending,EMP102
CUST03795,89804527362285259249,2025-09-29 06:38:54,Failed,Pending,EMP102
CUST03796,89872991484538522470,2025-02-11 22:58:20,Failed,Verified,EMP108
CUST03797,89905176948778889399,2024-11-07 04:28:56,Activated,Verified,EMP101
CUST03798,89841444241794216619,2024-09-09 00:23:16,Activated,Verified,EMP107
CUST03799,89531046229248198909,2024-12-14 09:41:19,Activated,Verified,EMP108
CUST03800,89821002785736771741,2025-10-18 15:55:26,Pending,Verified,EMP102
CUST03801,89579669956972070043,2025-06-12 02:51:35,Failed,Verified,EMP105
CUST03802,89915728296530065711,2024-10-15 21:31:59,Pending,Pending,EMP104
CUST03803,89216558759473870882,2025-12-26 05:51:19,Activated,Verified,EMP107
CUST03804,89257105959011806190,2026-05-30 07:58:09,Pending,Verified,EMP108
CUST03805,89372317296611871798,2024-11-25 23:30:49,Failed,Pending,EMP102
CUST03806,89202715447506309926,2024-10-04 16:52:10,Failed,Rejected,EMP106
CUST03807,89105191757110716429,2026-01-16 14:50:15,Activated,Rejected,EMP108
CUST03808,89768457084087081193,2026-04-15 01:25:26,Activated,Rejected,EMP101
CUST03809,89889888284605940581,2025-08-05 02:59:37,Activated,Verified,EMP108
CUST03810,89096979868076526152,2024-09-20 21:26:40,Pending,Verified,EMP103
CUST03811,89548345822597729674,2026-02-22 03:49:25,Failed,Verified,EMP102
CUST03812,89277116582730857455,2024-11-24 09:09:53,Activated,Pending,EMP105
CUST03813,89130839398972324620,2024-07-05 05:54:49,Activated,Pending,EMP102
CUST03814,89546718021722821167,2025-06-16 01:19:57,Activated,Verified,EMP102
CUST03815,89654172937086091577,2026-04-23 17:13:11,Pending,Pending,EMP105
CUST03816,89146059977753399829,2025-01-05 08:05:45,Activated,Pending,EMP101
CUST03817,89038866427606290352,2026-02-28 09:29:06,Activated,Rejected,EMP102
CUST03818,89162484990473010721,2025-06-12 10:27:02,Activated,Rejected,EMP104
CUST03819,89600345606288466645,2026-06-21 14:27:35,Activated,Rejected,EMP105
CUST03820,89253800085498881015,2026-03-20 23:27:23,Failed,Rejected,EMP103
CUST03821,89243187187014280475,2024-11-08 05:47:09,Pending,Pending,EMP107
CUST03822,89333104075759705246,2025-04-27 18:03:15,Activated,Verified,EMP103
CUST03823,89871863328190533250,2025-10-10 10:07:22,Pending,Pending,EMP106
CUST03824,89067407458523407780,2026-04-30 14:16:19,Failed,Verified,EMP102
CUST03825,89068948946724705191,2025-07-02 07:14:58,Failed,Pending,EMP103
CUST03826,89464248704081782420,2026-06-01 20:51:19,Activated,Verified,EMP101
CUST03827,89267239706491512863,2024-11-02 11:19:44,Activated,Verified,EMP101
CUST03828,89924242593977589809,2024-08-15 18:16:32,Failed,Rejected,EMP106
CUST03829,89070898603058013373,2025-09-15 17:28:25,Activated,Verified,EMP107
CUST03830,89733416288574137734,2025-09-11 00:51:38,Activated,Rejected,EMP105
CUST03831,89543831414729410351,2026-01-30 08:38:55,Activated,Verified,EMP102
CUST03832,89490528137294681165,2025-04-25 03:25:00,Failed,Verified,EMP105
CUST03833,89811992882822128263,2026-03-10 20:04:48,Activated,Rejected,EMP107
CUST03834,89545404093708474408,2025-02-16 06:50:54,Failed,Rejected,EMP102
CUST03835,89251351306676310837,2024-11-13 23:03:28,Failed,Verified,EMP102
CUST03836,89993704393052515634,2026-05-03 01:39:06,Activated,Verified,EMP105
CUST03837,89085201428498897888,2025-05-12 05:56:01,Pending,Verified,EMP107
CUST03838,89677483479278220759,2025-07-15 23:47:35,Pending,Verified,EMP104
CUST03839,89775561701028166177,2025-07-08 12:02:15,Pending,Verified,EMP103
CUST03840,89751724318021818477,2026-01-24 05:07:56,Pending,Rejected,EMP103
CUST03841,89063439884776438726,2025-07-27 23:47:14,Pending,Verified,EMP105
CUST03842,89986631649400008355,2026-01-02 05:13:59,Failed,Pending,EMP103
CUST03843,89740328333379078340,2025-12-18 22:36:47,Activated,Rejected,EMP105
CUST03844,89097457243746819834,2025-12-04 07:29:59,Activated,Pending,EMP104
CUST03845,89093166516078539033,2025-10-18 07:50:39,Pending,Rejected,EMP101
CUST03846,89602138999033549597,2025-02-06 12:40:35,Pending,Rejected,EMP106
CUST03847,89970113091634032779,2024-12-30 20:11:46,Activated,Verified,EMP102
CUST03848,89469725522013408344,2025-05-28 15:30:52,Activated,Verified,EMP106
CUST03849,89783501709845893009,2025-06-09 04:11:57,Pending,Rejected,EMP105
CUST03850,89336716265926873105,2025-12-01 02:10:25,Pending,Verified,EMP108
CUST03851,89198802045207158781,2026-06-09 00:54:28,Activated,Verified,EMP102
CUST03852,89958963286279807241,2025-10-13 21:19:33,Activated,Verified,EMP102
CUST03853,89425749758903254885,2026-05-14 17:15:26,Activated,Pending,EMP108
CUST03854,89011621878881751285,2025-11-19 08:38:27,Failed,Verified,EMP102
CUST03855,89794977901681993809,2026-05-08 12:39:25,Activated,Verified,EMP107
CUST03856,89442145202661786528,2024-12-09 01:50:24,Activated,Rejected,EMP107
CUST03857,89283913503049184544,2026-06-25 06:49:47,Activated,Pending,EMP104
CUST03858,89538101865997429239,2024-12-14 21:17:17,Pending,Verified,EMP102
CUST03859,89923603248363267033,2025-07-20 04:22:01,Activated,Verified,EMP107
CUST03860,89091749875369975454,2025-11-08 18:44:29,Activated,Verified,EMP107
CUST03861,89351870280416745607,2026-04-07 12:01:47,Failed,Pending,EMP108
CUST03862,89022958459065090457,2026-05-14 12:42:46,Activated,Verified,EMP102
CUST03863,89832347001644259354,2026-06-10 19:52:03,Failed,Verified,EMP102
CUST03864,89147472301466505713,2024-07-15 07:33:56,Failed,Rejected,EMP102
CUST03865,89961897014129806267,2025-03-29 17:07:03,Pending,Pending,EMP101
CUST03866,89688356954729257911,2025-02-28 08:53:53,Failed,Pending,EMP103
CUST03867,89633098717365699588,2026-03-02 20:05:41,Activated,Verified,EMP103
CUST03868,89027090863227718041,2026-02-21 08:59:12,Activated,Rejected,EMP102
CUST03869,89606379049614200409,2024-09-26 18:59:11,Activated,Verified,EMP108
CUST03870,89938097304518737631,2024-07-02 02:14:42,Activated,Pending,EMP108
CUST03871,89948222401464024837,2024-09-07 08:24:30,Activated,Rejected,EMP106
CUST03872,89997203550468075025,2026-06-29 09:24:07,Pending,Verified,EMP107
CUST03873,89941255390430691906,2025-08-31 12:04:02,Pending,Rejected,EMP108
CUST03874,89890887968834396059,2026-06-05 09:22:40,Pending,Rejected,EMP108
CUST03875,89732437052954384220,2025-08-02 14:55:48,Failed,Pending,EMP105
CUST03876,89292411970653512391,2025-10-26 02:08:02,Activated,Pending,EMP105
CUST03877,89521825541042247049,2026-05-27 09:16:14,Pending,Verified,EMP103
CUST03878,89538308238579757775,2024-11-22 00:49:05,Activated,Rejected,EMP104
CUST03879,89069584456947301623,2025-05-03 23:09:32,Activated,Verified,EMP103
CUST03880,89803640561596138423,2025-12-22 06:29:26,Activated,Verified,EMP101
CUST03881,89960387509827232962,2026-01-08 23:18:41,Pending,Pending,EMP102
CUST03882,89589413077943711349,2025-06-04 10:57:30,Activated,Verified,EMP105
CUST03883,89518422785006447828,2025-12-30 20:06:27,Activated,Verified,EMP108
CUST03884,89548236929084800239,2024-08-19 08:59:18,Activated,Pending,EMP101
CUST03885,89984228959837847299,2025-12-22 04:36:43,Activated,Verified,EMP108
CUST03886,89740957644374280601,2024-07-04 04:30:54,Activated,Verified,EMP106
CUST03887,89578626218167898590,2026-03-12 15:24:59,Pending,Verified,EMP108
CUST03888,89132822200076382544,2024-08-30 10:58:26,Activated,Pending,EMP103
CUST03889,89448675970150247173,2026-03-26 03:01:23,Failed,Verified,EMP103
CUST03890,89736345936055146800,2024-10-30 18:16:01,Failed,Rejected,EMP108
CUST03891,89902383408855954949,2024-08-19 22:51:28,Activated,Verified,EMP102
CUST03892,89044214913566613467,2025-08-01 10:39:56,Activated,Rejected,EMP108
CUST03893,89510417120141163653,2024-11-24 21:24:44,Pending,Verified,EMP103
CUST03894,89549340413852459329,2025-03-21 04:35:48,Activated,Verified,EMP102
CUST03895,89388254631003057076,2026-01-26 11:34:57,Pending,Rejected,EMP102
CUST03896,89568499680295623895,2026-04-15 03:20:43,Activated,Rejected,EMP108
CUST03897,89167927712802415890,2024-09-07 09:37:18,Activated,Verified,EMP102
CUST03898,89570361421568441539,2025-02-06 16:08:40,Activated,Verified,EMP102
CUST03899,89873559628097876672,2025-06-07 10:32:26,Activated,Verified,EMP107
CUST03900,89771453167330861012,2025-01-10 12:09:34,Activated,Pending,EMP101
CUST03901,89048688586753905675,2025-12-17 00:14:50,Activated,Pending,EMP108
CUST03902,89132068217336150306,2024-12-07 21:21:49,Activated,Rejected,EMP101
CUST03903,89220442505034230595,2025-05-22 07:33:59,Activated,Verified,EMP106
CUST03904,89558058053491191602,2025-10-24 12:26:27,Pending,Pending,EMP104
CUST03905,89750700863802052909,2024-09-05 10:35:09,Activated,Rejected,EMP103
CUST03906,89469752554002381362,2025-04-22 09:19:53,Activated,Verified,EMP104
CUST03907,89907765036376056836,2026-03-17 23:37:22,Activated,Rejected,EMP104
CUST03908,89676279027977267227,2026-04-07 08:08:55,Failed,Rejected,EMP106
CUST03909,89658320323450385545,2025-06-30 08:41:09,Pending,Verified,EMP106
CUST03910,89621418762839177158,2025-06-14 00:45:46,Pending,Rejected,EMP105
CUST03911,89685737571782402261,2026-05-30 20:06:51,Activated,Rejected,EMP108
CUST03912,89184609485235611452,2025-02-22 04:40:52,Activated,Pending,EMP101
CUST03913,89169288428715857798,2026-06-08 23:59:11,Pending,Verified,EMP106
CUST03914,89090928307371847072,2025-10-04 02:19:46,Activated,Rejected,EMP108
CUST03915,89075158485705320343,2025-09-22 05:52:34,Failed,Verified,EMP107
CUST03916,89800904154245598138,2025-05-25 01:59:05,Pending,Verified,EMP107
CUST03917,89383587780138522098,2025-07-22 11:53:52,Activated,Rejected,EMP106
CUST03918,89798803706096455899,2025-09-21 05:06:06,Activated,Verified,EMP103
CUST03919,89283739796662713915,2024-07-11 05:25:22,Activated,Verified,EMP102
CUST03920,89693840953745572841,2025-06-25 16:18:52,Activated,Pending,EMP101
CUST03921,89837599827464755530,2025-01-09 13:54:47,Activated,Pending,EMP108
CUST03922,89297182595684431388,2025-06-29 07:32:33,Activated,Verified,EMP106
CUST03923,89589781141806065265,2024-10-08 12:07:24,Pending,Rejected,EMP107
CUST03924,89002445878824783568,2026-04-17 13:18:58,Pending,Verified,EMP108
CUST03925,89164816777260745956,2024-07-14 12:11:05,Failed,Verified,EMP101
CUST03926,89516091077726644739,2025-12-12 19:06:03,Activated,Verified,EMP106
CUST03927,89277797954395069460,2024-07-08 16:49:42,Activated,Verified,EMP101
CUST03928,89874587240720534043,2024-11-19 22:40:28,Activated,Verified,EMP102
CUST03929,89074693347065280846,2025-03-24 22:18:39,Activated,Verified,EMP104
CUST03930,89438178421976334644,2025-01-20 07:25:28,Failed,Pending,EMP101
CUST03931,89884567345340476304,2025-12-05 23:43:45,Activated,Pending,EMP106
CUST03932,89904698044506812501,2024-07-15 23:17:32,Activated,Verified,EMP105
CUST03933,89458842256805855134,2025-03-17 11:25:45,Activated,Rejected,EMP103
CUST03934,89313481988778415955,2025-04-13 06:14:15,Activated,Rejected,EMP104
CUST03935,89550754263364519676,2025-09-12 21:41:57,Activated,Pending,EMP108
CUST03936,89708817461387892823,2025-11-08 08:00:42,Activated,Verified,EMP105
CUST03937,89968748500949060000,2025-02-11 03:16:44,Activated,Pending,EMP108
CUST03938,89653259750398224932,2026-03-20 05:08:13,Activated,Rejected,EMP108
CUST03939,89157292941391255434,2025-03-23 02:51:23,Failed,Verified,EMP106
CUST03940,89009185394503274533,2025-01-29 08:44:10,Pending,Verified,EMP106
CUST03941,89934299861961060090,2025-05-10 05:01:51,Activated,Verified,EMP108
CUST03942,89054567266783684052,2025-03-10 22:44:27,Activated,Pending,EMP106
CUST03943,89452807147804694076,2024-12-28 03:19:22,Activated,Rejected,EMP105
CUST03944,89185964633500784799,2025-07-22 19:01:44,Failed,Verified,EMP102
CUST03945,89145138423217998002,2026-02-10 23:51:35,Failed,Rejected,EMP108
CUST03946,89555371952168872090,2025-11-30 05:42:55,Activated,Pending,EMP108
CUST03947,89379818999672354029,2024-10-18 01:36:39,Pending,Verified,EMP104
CUST03948,89777769290259237541,2025-06-22 01:23:16,Activated,Pending,EMP106
CUST03949,89134238714273229126,2024-07-07 00:55:58,Failed,Pending,EMP102
CUST03950,89988520005990067847,2025-04-25 13:47:09,Failed,Pending,EMP103
CUST03951,89203007488258109898,2025-08-20 05:10:20,Pending,Verified,EMP108
CUST03952,89801435283248352763,2025-04-20 06:13:24,Pending,Verified,EMP104
CUST03953,89306685878449816194,2025-12-10 03:14:09,Activated,Rejected,EMP104
CUST03954,89692936271970776515,2025-05-18 19:24:56,Activated,Pending,EMP101
CUST03955,89297525993573446118,2025-12-21 15:58:15,Activated,Verified,EMP106
CUST03956,89519287572332189442,2026-06-24 13:57:50,Failed,Pending,EMP101
CUST03957,89354483253801541970,2025-01-21 08:58:21,Activated,Verified,EMP106
CUST03958,89204527429968550946,2026-03-30 00:48:17,Activated,Verified,EMP107
CUST03959,89200967861875244072,2025-08-02 04:44:58,Pending,Rejected,EMP102
CUST03960,89543160872972114497,2025-10-31 01:16:19,Activated,Verified,EMP102
CUST03961,89506418203066077932,2025-02-28 10:57:19,Activated,Verified,EMP105
CUST03962,89955930690941459025,2026-06-06 18:50:07,Pending,Pending,EMP106
CUST03963,89015660396489225169,2024-07-03 17:33:27,Activated,Verified,EMP106
CUST03964,89543216447122578956,2025-05-09 00:06:18,Activated,Pending,EMP105
CUST03965,89760604979874712007,2026-06-06 07:59:57,Activated,Verified,EMP107
CUST03966,89424350003978435192,2025-02-24 09:59:56,Failed,Verified,EMP101
CUST03967,89734536624925569197,2026-02-19 04:34:05,Failed,Verified,EMP105
CUST03968,89994859661339345875,2025-02-28 23:08:23,Failed,Pending,EMP105
CUST03969,89856411446466291478,2024-07-15 02:46:38,Activated,Pending,EMP108
CUST03970,89837977181149618115,2026-05-17 00:43:49,Activated,Rejected,EMP108
CUST03971,89947745168351733117,2026-06-02 16:37:36,Pending,Verified,EMP101
CUST03972,89344016832302157361,2025-03-25 21:33:27,Activated,Pending,EMP107
CUST03973,89038778579727080424,2025-10-23 13:55:25,Activated,Verified,EMP104
CUST03974,89157801471326273010,2025-08-27 09:50:21,Activated,Verified,EMP101
CUST03975,89899515083888822090,2024-11-24 09:36:29,Activated,Rejected,EMP102
CUST03976,89776623116902166562,2025-06-08 22:19:41,Activated,Rejected,EMP107
CUST03977,89499852067409782124,2025-05-06 10:37:01,Activated,Verified,EMP108
CUST03978,89571043999019877552,2026-02-28 01:26:55,Activated,Verified,EMP105
CUST03979,89156339943026358914,2026-04-13 03:36:31,Activated,Pending,EMP101
CUST03980,89759351509405902901,2025-12-10 09:02:30,Failed,Rejected,EMP104
CUST03981,89949393871669862860,2024-08-25 18:45:52,Activated,Verified,EMP103
CUST03982,89070017152768892679,2025-10-12 07:58:46,Activated,Rejected,EMP101
CUST03983,89290710005792039248,2026-02-27 17:30:45,Pending,Rejected,EMP107
CUST03984,89578292217311351240,2025-12-08 20:05:08,Activated,Rejected,EMP101
CUST03985,89748158824219189914,2024-09-07 18:55:39,Pending,Verified,EMP103
CUST03986,89196462938823870281,2025-02-07 03:18:34,Activated,Verified,EMP102
CUST03987,89578233164610604662,2025-06-02 03:17:27,Pending,Verified,EMP101
CUST03988,89987734789755479853,2026-06-11 08:35:04,Activated,Verified,EMP101
CUST03989,89058817521607608404,2026-01-08 21:08:23,Pending,Verified,EMP108
CUST03990,89106428459049350379,2025-01-12 04:15:43,Activated,Verified,EMP108
CUST03991,89357228311207458026,2024-12-17 06:40:26,Activated,Pending,EMP108
CUST03992,89502627387554958596,2026-06-04 04:50:21,Activated,Rejected,EMP106
CUST03993,89912187534132613845,2025-10-08 21:04:41,Activated,Verified,EMP108
CUST03994,89504077941966125675,2024-10-02 14:57:00,Pending,Verified,EMP103
CUST03995,89047263966765921503,2025-07-12 18:50:52,Activated,Rejected,EMP104
CUST03996,89738281836238447958,2026-02-06 03:03:02,Pending,Rejected,EMP103
CUST03997,89993916109490238537,2026-03-01 19:09:36,Failed,Verified,EMP103
CUST03998,89774779560516691610,2025-01-09 08:32:28,Activated,Verified,EMP104
CUST03999,89642016244111942878,2026-02-12 07:14:56,Activated,Pending,EMP105
CUST04000,89784363100055701072,2025-05-15 12:35:52,Activated,Verified,EMP108
CUST04001,89643355294626380650,2024-12-22 17:51:21,Failed,Verified,EMP105
CUST04002,89377070551767262863,2024-09-07 11:09:55,Activated,Rejected,EMP105
CUST04003,89194784146994873272,2025-07-09 10:28:22,Activated,Pending,EMP101
CUST04004,89925117992071757551,2025-08-31 17:54:26,Activated,Verified,EMP103
CUST04005,89914651126339347664,2026-02-22 17:30:06,Pending,Verified,EMP102
CUST04006,89245844385087550941,2025-03-20 21:31:00,Activated,Verified,EMP107
CUST04007,89927590853570450281,2025-04-15 13:02:34,Failed,Verified,EMP108
CUST04008,89960523372029789330,2025-04-09 15:02:11,Failed,Verified,EMP107
CUST04009,89897512999366520499,2025-02-21 02:12:23,Failed,Rejected,EMP106
CUST04010,89338005820601004438,2024-10-22 23:15:24,Activated,Verified,EMP101
CUST04011,89952748951247201904,2025-06-23 22:53:23,Activated,Rejected,EMP105
CUST04012,89424263066894408409,2025-10-31 23:35:12,Failed,Rejected,EMP107
CUST04013,89914373584868463557,2026-01-05 02:26:18,Activated,Pending,EMP108
CUST04014,89703259660345987867,2026-06-15 20:58:13,Activated,Verified,EMP105
CUST04015,89421782317307142902,2024-10-29 03:40:28,Activated,Verified,EMP107
CUST04016,89627286733943887393,2026-04-08 22:33:48,Activated,Rejected,EMP101
CUST04017,89484763357830176438,2025-10-23 00:52:17,Activated,Pending,EMP108
CUST04018,89719267140387808631,2026-05-17 15:09:55,Activated,Verified,EMP104
CUST04019,89481742659382288038,2025-12-18 04:36:45,Pending,Pending,EMP102
CUST04020,89610784263214994031,2024-07-29 20:13:46,Failed,Verified,EMP105
CUST04021,89352660832467288578,2025-04-20 04:02:09,Activated,Pending,EMP101
CUST04022,89223796274925389674,2026-02-07 00:40:45,Activated,Pending,EMP105
CUST04023,89687159972673899968,2024-10-20 08:09:34,Activated,Verified,EMP103
CUST04024,89397926275080093904,2025-01-31 17:35:40,Pending,Verified,EMP103
CUST04025,89463135794438873283,2026-05-01 16:36:53,Activated,Rejected,EMP108
CUST04026,89330688180527673080,2025-06-19 03:13:53,Activated,Pending,EMP108
CUST04027,89384392019380877061,2024-07-12 20:25:39,Pending,Verified,EMP104
CUST04028,89240920681748528401,2025-09-27 03:28:56,Activated,Verified,EMP107
CUST04029,89678757726421677568,2025-03-05 14:14:47,Pending,Pending,EMP102
CUST04030,89394461249394991517,2025-11-23 05:54:29,Activated,Verified,EMP101
CUST04031,89965688925038139340,2025-09-14 22:28:51,Activated,Pending,EMP101
CUST04032,89884980262353143136,2025-03-28 22:27:40,Activated,Verified,EMP101
CUST04033,89980574859910949858,2026-02-17 23:24:21,Activated,Verified,EMP101
CUST04034,89882355497332714363,2025-12-03 09:41:06,Activated,Verified,EMP105
CUST04035,89876150647573572701,2024-11-22 07:57:16,Pending,Verified,EMP102
CUST04036,89723602088269873694,2025-02-17 07:02:29,Failed,Verified,EMP107
CUST04037,89687927477522147160,2024-11-19 11:42:16,Pending,Pending,EMP103
CUST04038,89302961882379226803,2025-09-11 14:12:53,Failed,Pending,EMP106
CUST04039,89100005554957313460,2025-08-20 04:22:38,Activated,Verified,EMP108
CUST04040,89868102170764692723,2026-01-08 08:16:24,Activated,Verified,EMP101
CUST04041,89211786732320075715,2025-12-03 04:16:36,Activated,Verified,EMP105
CUST04042,89971421723307247338,2026-06-09 15:07:50,Activated,Rejected,EMP102
CUST04043,89205846408441807099,2026-06-05 07:37:41,Failed,Pending,EMP108
CUST04044,89127123268212394127,2025-11-22 04:18:49,Pending,Verified,EMP106
CUST04045,89900906821837623154,2025-09-11 15:10:32,Activated,Verified,EMP101
CUST04046,89984774689299679901,2025-10-19 06:21:58,Activated,Rejected,EMP101
CUST04047,89033996616032710315,2026-05-26 17:43:43,Pending,Verified,EMP102
CUST04048,89464773924356949309,2025-06-02 05:34:25,Activated,Pending,EMP105
CUST04049,89798302348768598140,2025-10-22 18:52:59,Failed,Pending,EMP108
CUST04050,89931895415646863490,2024-09-27 02:14:21,Activated,Pending,EMP108
CUST04051,89816923672401429192,2025-02-28 21:32:04,Activated,Verified,EMP102
CUST04052,89793548659984338683,2026-05-12 10:39:54,Pending,Verified,EMP107
CUST04053,89201438244730561856,2025-02-02 16:06:04,Activated,Verified,EMP102
CUST04054,89900826630886332485,2025-08-26 13:46:53,Pending,Verified,EMP106
CUST04055,89982785666479283786,2025-02-09 15:47:33,Activated,Rejected,EMP104
CUST04056,89464937576631243328,2024-06-29 06:59:48,Failed,Rejected,EMP107
CUST04057,89634481324142702759,2025-09-19 08:28:40,Pending,Rejected,EMP102
CUST04058,89017791205991879823,2026-02-12 05:47:30,Activated,Verified,EMP106
CUST04059,89606035654617198509,2026-06-07 23:36:24,Activated,Pending,EMP106
CUST04060,89563197218985553955,2026-04-14 22:52:27,Activated,Pending,EMP107
CUST04061,89763517191511742287,2025-07-03 11:17:30,Pending,Pending,EMP104
CUST04062,89245912465184930916,2025-09-15 04:15:25,Failed,Verified,EMP108
CUST04063,89512812095973389667,2025-06-05 22:09:49,Activated,Pending,EMP107
CUST04064,89361767634519465194,2025-11-12 18:26:16,Activated,Verified,EMP106
CUST04065,89337245332262129101,2026-03-07 16:28:23,Failed,Verified,EMP106
CUST04066,89964774582366882194,2025-10-03 23:36:28,Pending,Rejected,EMP108
CUST04067,89552268015956300774,2026-03-22 04:18:11,Pending,Rejected,EMP101
CUST04068,89521366384716583829,2025-08-28 15:10:11,Pending,Pending,EMP106
CUST04069,89240624133614341416,2024-12-18 20:39:35,Activated,Rejected,EMP103
CUST04070,89470949874989492293,2026-06-25 15:45:11,Failed,Rejected,EMP104
CUST04071,89734216767632865086,2025-05-08 00:09:26,Activated,Pending,EMP107
CUST04072,89292178563387593067,2026-03-21 15:30:06,Pending,Pending,EMP102
CUST04073,89843169337026060249,2026-04-17 22:53:44,Pending,Verified,EMP103
CUST04074,89412537261052372600,2025-10-17 06:31:42,Pending,Rejected,EMP106
CUST04075,89672479291789258437,2025-07-23 10:10:27,Activated,Pending,EMP106
CUST04076,89730969286184025295,2025-01-30 12:24:45,Pending,Rejected,EMP103
CUST04077,89259721189557929451,2026-03-21 08:43:11,Activated,Verified,EMP104
CUST04078,89175022756564654965,2026-02-26 02:07:40,Activated,Verified,EMP107
CUST04079,89660807826962252221,2025-07-29 19:37:49,Activated,Verified,EMP108
CUST04080,89059513809414796139,2026-02-27 00:45:31,Activated,Verified,EMP101
CUST04081,89780545527853649333,2024-11-15 19:13:16,Failed,Rejected,EMP106
CUST04082,89034380853510719567,2025-02-19 23:22:50,Pending,Pending,EMP106
CUST04083,89561552982798471478,2026-05-21 11:18:49,Failed,Rejected,EMP103
CUST04084,89008453217386043345,2025-07-20 11:18:50,Pending,Rejected,EMP108
CUST04085,89993253523857463569,2025-06-20 16:38:38,Activated,Verified,EMP107
CUST04086,89423757090191469994,2025-12-28 05:19:19,Failed,Verified,EMP104
CUST04087,89515473272227805697,2025-08-30 08:32:14,Activated,Rejected,EMP102
CUST04088,89946759875149304480,2024-11-05 16:02:35,Activated,Verified,EMP108
CUST04089,89578010117536750677,2025-08-27 19:50:35,Activated,Rejected,EMP104
CUST04090,89182779206049735701,2024-11-20 10:36:17,Pending,Rejected,EMP101
CUST04091,89582593140091534078,2025-05-03 06:32:59,Activated,Rejected,EMP101
CUST04092,89350381761063208899,2026-05-20 22:05:56,Activated,Rejected,EMP101
